text_election_code_8,Count
,1111080
12897,4
22503,3
22895,1
4103,37
4197,2
4202,1
4291,1
4296,5
4301,9
4495,2
4505,36
4604,2
4693,3
4699,6
4792,3
51804,16
8791,1
CG,756
CG 201,1
CG0003,26
CG0004,8
CG0005,29
CG0007,33
CG0008,7
CG0009,54
CG0010,219
CG0011,101
CG005,3
CG0104,31
CG012,10
CG0304,27
CG033,14
CG0404,1
CG0408,24
CG0410,6
CG0413,13
CG042,4
CG0491,1
CG0493,5
CG0495,6
CG0497,4
CG0504,110
CG052,1
CG06,9
CG08,4
CG1019,4
CG1024,2
CG1029,1
CG1030,7
CG11,31
CG1179,4
CG12,18
CG1229,3
CG1279,1
CG1289,2
CG13,28
CG1319,2
CG14,79
CG15,121
CG1520,12
CG16,23
CG19,161
CG1987,7
CG1989,11
CG1991,24
CG1993,64
CG1994,33
CG1995,98
CG1996,8
CG1997,153
CG1998,12
CG1999,127
CG20,2
CG2000,13
CG2001,356
CG2002,13
CG2003,613
CG2004,80
CG2005,2614
CG2006,97
CG2007,1875
CG2008,127
CG2009,2286
CG2010,187
CG2011,2607
CG2012,202
CG2013,3439
CG2014,278
CG2015,6634
CG2016,138
CG2017,15165
CG2019,38907
CG2021,53252
CG2023,1686
CG21,857
CG21A,231
CG2209,4
CG2250,49
CG2259,20
CG2260,9
CG2269,3
CG2270,19
CG2279,5
CG2288,5
CG2289,21
CG2290,3
CG2299,3
CG2905,1
CG3105,32
CG3194,1
CG3204,5
CG3210,2
CG3293,11
CG3299,46
CG3398,4
CG400,1
CG401,7
CG402,2
CG403,7
CG404,3
CG405,62
CG4103,329
CG4119,1
CG4197,93
CG4202,11
CG4285,1
CG4290,2
CG4291,23
CG4296,8
CG4301,173
CG4390,2
CG44,4
CG4400,49
CG4489,16
CG4495,61
CG4505,1070
CG4588,1
CG4594,5
CG4604,29
CG4693,51
CG4699,145
CG4787,13
CG4792,17
CG4798,16
CG48,17
CG496,6
CG497,6
CG498,3
CG499,2
CG510,19
CG5149,1
CG5702,4
CG5704,6
CG604,2
CG6139,1
CG6219,2
CG6290,6
CG6496,2
CG6705,16
CG7139,3
CG7189,3
CG8249,1
CG8299,1
CG8597,3
CG8904,2
CG9104,3
CG9149,2
CG9304,7
CG9504,3
CG956,12
CG9604,2
CG964,10
CG9702,2
CG9704,18
CG973,11
CG9804,1
CG985,2
CG9904,16
CG993,24
CGAP,91
CGCE06,3
CGCG,10
CGCG10,1
CGCS15,2
CGFR,4
CGG,1
CGHB06,5
CGLC14,1
CGNE,6
CGS,103
CGS06,10
CGST08,1
CP0002,5
CP0004,6
CP0005,15
CP0006,5
CP0007,2
CP0008,13
CP0009,13
CP0010,82
CP0102,11
CP0291,1
CP0295,3
CP0302,10
CP0393,1
CP0408,19
CP0492,1
CP07,14
CP09,8
CP15,3
CP17,11
CP1978,1
CP1987,2
CP1989,3
CP1990,1
CP1991,3
CP1992,1
CP1993,20
CP1995,19
CP1996,1
CP1997,55
CP1999,46
CP2000,3
CP2001,42
CP2003,263
CP2004,6
CP2005,258
CP2006,27
CP2007,397
CP2008,9
CP2009,204
CP2010,54
CP2011,237
CP2012,18
CP2013,253
CP2014,7
CP2015,718
CP2016,2
CP2017,1729
CP2019,3233
CP2021,10857
CP2023,5390
CP203,1
CP2250,1
CP287,3
CP296,1
CP304,2
CP305,1
CP399,1
CP9102,2
CP9204,5
CP9502,1
CP9702,3
CPCH07,1
CPFR10,4
CPG 21,77
CPHE06,1
CPMN06,1
CPMN08,2
CPNC15,7
GN1129,3
GN1149,10
GN1160,23
GN1180,17
GN1982,2
GN1984,25
GN1986,77
GN1988,271
GN1990,252
GN1992,1726
GN1994,912
GN1996,4057
GN1998,1791
GN2000,7703
GN2002,4530
GN2004,18067
GN2006,9815
GN2008,34343
GN2010,20727
GN2012,52411
GN2014,45942
GN2016,82088
GN2018,86512
GN2020,83088
GN2022,17192
GN4197,15
GN4202,6
GN4291,3
GN4301,25
GN4495,8
GN4693,4
GN4699,24
GN4798,3
MB#383,313
MB/SP,14
MB/WC,4
MB0108,383
MB0110,29
MB0112,721
MB0114,2
MB0115,550
MB0116,305
MB0120,2486
MB0121,6640
MB0123,87
MB0211,23
MB0215,53
MB0216,183
MB0219,16
MB0315,89
MB0320,115
MB0322,3308
MB0412,768
MB0414,544
MB0416,44
MB0423,1636
MB0506,112
MB0508,110
MB0513,30
MB0516,94
MB0517,1031
MB0518,2423
MB0519,1592
MB0607,33
MB0611,58
MB0613,808
MB0615,155
MB0616,1082
MB0618,287
MB0619,149
MB0622,261
MB0623,229
MB0711,27
MB0719,42
MB0807,11
MB0823,74
MB0907,129
MB0915,125
MB0916,307
MB0917,124
MB0918,994
MB0919,880
MB0921,243
MB0922,2
MB1007,357
MB1013,917
MB1107,140
MB1109,12
MB1113,720
MB112,2
MB1205,524
MB1211,35
MB1213,48
MB1301,45
MB1302,91
MB1501,111
MB15B,19
MB1601,57
MB17,368
MB1701,127
MB17LA,93
MB1901,125
MB1995,7
MB2000,2
MB2005,33
MB2006,61
MB2007,253
MB2008,78
MB2009,318
MB2010,61
MB2011,34
MB2012,82
MB2013,372
MB2014,634
MB2015,1620
MB2016,599
MB2017,403
MB2018,241
MB2019,746
MB2020,783
MB2022,4
MB229,955
MB231,193
MB232,275
MB233,953
MB240,1
MB242,3
MB263,25
MB274,1
MB293,21
MB305,529
MB3408,71
MB360,19
MB368,153
MB383,43
MB394,76
MB396,47
MB398,6
MB402,144
MB415,13
MB416,93
MB437,541
MB438,1
MB4604,27
MB464,129
MB468,3
MB490,168
MB501,609
MB509,6
MB5116,190
MB512,1529
MB5398,22
MB5410,61
MB5411,30
MB6115,475
MB615,60
MB6215,84
MB9410,13
MBAL06,3
MBAU06,20
MBAUG,87
MBBE07,88
MBBE09,17
MBD423,76
MBHD07,19
MBM,3
MBMV06,21
MBNCO,3
MBOCA,6
MBPC09,35
MBREC,13
MBSB09,15
MBSD07,69
MBSE09,4
MBSLS,1
MBST06,78
MBST17,18
PP0001,4
PP1992,25
PR0001,7
PR004,1
PR011,1
PR031,3
PR041,1
PR051,3
PR1986,4
PR1988,6
PR1990,73
PR1992,150
PR1994,182
PR1996,528
PR1998,443
PR2000,721
PR2002,932
PR2004,2054
PR2006,973
PR2007,6
PR2008,2209
PR2010,3752
PR2012,5103
PR2014,5780
PR2016,15628
PR2018,40100
PR2020,70724
PR2022,39180
PR2250,28
PR2259,6
PR2270,10
PR2289,5
PR3105,34
PR3204,2
PR3293,1
PR3299,9
PR4792,1
PR8288,12
PR955,1
PR971,5
PR991,1
PRHC06,2
SP,138
SP'16,2
SP 389,126
SP#447,2
SP000,16
SP0002,3
SP0003,2
SP0004,3
SP0005,1
SP0006,11
SP0007,38
SP0008,1
SP001,26
SP0012,19
SP0014,7
SP002,22
SP0041,1
SP0051,2
SP01,10
SP0101,25
SP0103,18
SP0105,1
SP011,30
SP0111,6
SP0112,172
SP012,11
SP0121,4
SP0125,308
SP013,3
SP015,6
SP0197,5
SP02,2
SP0201,1
SP0202,2
SP021,24
SP0217,9
SP0218,115
SP0219,5
SP022,1
SP0222,7
SP0223,37
SP024,1
SP0291,2
SP0293,5
SP0296,3
SP0297,2
SP0299,8
SP0301,16
SP0302,106
SP0304,8
SP0305,9
SP0306,4
SP031,12
SP0310,5
SP0316,40
SP0319,16
SP033,189
SP034,21
SP0388,19
SP0394,1
SP0399,2
SP0401,4
SP0403,2
SP0405,68
SP0406,17
SP0408,9
SP041,8
SP0410,54
SP0412,1
SP0417,68
SP0419,217
SP0421,121
SP0423,2
SP0425,3
SP043,167
SP0487,1
SP0489,127
SP0493,55
SP0494,1
SP0495,5
SP0497,3
SP0499,1
SP05,1
SP0500,2
SP0501,3
SP0503,17
SP0505,30
SP051,297
SP0510,112
SP0512,15
SP0514,4
SP0516,1
SP0517,107
SP052,21
SP0523,229
SP053,5
SP054,69
SP057,57
SP0583,1
SP0584,1
SP059,1
SP0599,7
SP06,21
SP0601,3
SP0606,23
SP0607,172
SP0609,4
SP0614,22
SP0616,29
SP0693,3
SP0699,5
SP0709,4
SP0711,7
SP0717,26
SP0718,30
SP0792,5
SP0798,1
SP08,14
SP0801,30
SP0802,7
SP0805,22
SP0812,3
SP0813,7
SP0815,67
SP0819,327
SP0820,110
SP0821,44
SP0822,4
SP0830,5
SP09,2
SP0901,37
SP0904,2
SP0905,5
SP0906,2
SP0911,1
SP0920,1
SP0995,1
SP0997,3
SP0999,4
SP09EL,6
SP1,1
SP10,15
SP100,3
SP1009,14
SP101,6
SP1010,3
SP1014,103
SP1017,11
SP1018,28
SP1020,88
SP1022,196
SP1025,1
SP1027,1
SP1031,8
SP105,82
SP1059,1
SP1070,9
SP1079,9
SP1090,3
SP11,1
SP1105,10
SP1107,1
SP1112,5
SP1113,20
SP1115,62
SP1116,1
SP1123,3
SP1129,8
SP114,81
SP1140,2
SP1149,5
SP1159,1
SP1160,12
SP1179,3
SP1197,1
SP1205,5
SP1207,1
SP1209,3
SP1210,38
SP1213,1
SP1214,11
SP1215,10
SP1218,18
SP1219,1
SP1250,5
SP1269,2
SP1270,7
SP1289,10
SP1297,1
SP1299,1
SP1300,3
SP1312,1
SP1319,9
SP14,20
SP1401,6
SP14MU,4
SP1500,1
SP1609,3
SP1694,5
SP1697,3
SP17,5
SP1794,1
SP19,97
SP1993,2
SP1997,3
SP1999,17
SP2000,34
SP2001,14
SP2002,52
SP2003,21
SP2004,22
SP2005,33
SP2006,33
SP2007,1535
SP2008,46
SP2009,218
SP201,26
SP2010,56
SP2011,45
SP2012,326
SP2013,372
SP2014,447
SP2015,297
SP2016,333
SP2017,483
SP2018,447
SP2019,1274
SP2020,293
SP2021,913
SP2022,338
SP2023,2
SP203,16
SP206,16
SP2103,6
SP2104,10
SP2196,1
SP2197,1
SP220,57
SP2201,46
SP2249,5
SP2260,7
SP2263,14
SP2289,3
SP2299,4
SP2396,15
SP2398,1
SP2406,6
SP244,12
SP2498,4
SP2503,2
SP2505,5
SP251,83
SP252,55
SP257B,215
SP258,41
SP264,4
SP267,1
SP2690,1
SP2691,1
SP2694,3
SP269R,1
SP270,1
SP2701,1
SP282,17
SP284B,3
SP285,1
SP2889,1
SP289,5
SP2895,2
SP2997,3
SP3,7
SP306,34
SP312,40
SP3139,1
SP320,2
SP3204,1
SP3260,3
SP331,7
SP3319,3
SP3353,14
SP3357,21
SP336,66
SP344,19
SP35,7
SP350,1
SP360,1
SP362,3
SP363,16
SP371,26
SP381,8
SP385,175
SP388,3
SP3895,1
SP39,4
SP396,21
SP3984,1
SP40,6
SP405,25
SP406,7
SP4103,33
SP418R,491
SP4197,14
SP420,28
SP4202,1
SP421,48
SP4219,14
SP4230,5
SP4234,1
SP4296,3
SP4301,7
SP4309,1
SP434,13
SP4400,34
SP443,78
SP448,53
SP4495,15
SP4522,40
SP459,18
