text_election_code_4,Count
SP057,34
SP0599,3
SP06,1
SP0606,19
SP0607,106
SP0609,1
SP0614,9
SP0616,11
SP0623,230
SP0688,1
SP0693,4
SP0699,3
SP06AT,2
SP0709,14
SP0711,3
SP0717,7
SP0718,8
SP0723,54
SP0792,2
SP08,10
SP0801,13
SP0802,8
SP0805,8
SP0812,2
SP0813,2
SP0815,15
SP0819,142
SP0820,43
SP0821,57
SP0822,639
SP0823,467
SP0830,169
SP09,3
SP0901,23
SP0904,1
SP0905,2
SP0906,2
SP0911,1
SP0920,1
SP0997,1
SP0999,2
SP09EL,7
SP10,7
SP100,2
SP1009,11
SP101,6
SP1013,1
SP1014,42
SP1017,4
SP1018,11
SP1019,1
SP1020,11
SP1022,72
SP1023,176
SP1031,2
SP105,55
SP1059,1
SP1070,8
SP1079,3
SP11,1
SP1103,2
SP1105,7
SP1112,2
SP1113,6
SP1115,26
SP1116,3
SP112,38
SP1123,1
SP1129,8
SP114,28
SP1149,2
SP1159,1
SP1160,6
SP1199,2
SP1205,1
SP1207,1
SP1209,2
SP1210,17
SP1213,1
SP1214,4
SP1215,3
SP1218,5
SP1219,1
SP1250,2
SP1269,2
SP1270,7
SP1279,1
SP1289,4
SP1298,1
SP1300,4
SP1312,1
SP1319,6
SP14,10
SP1401,2
SP1609,1
SP1694,3
SP1697,1
SP1794,1
SP19,40
SP1993,8
SP1997,1
SP1999,7
SP2000,22
SP2001,11
SP2002,18
SP2003,8
SP2004,10
SP2005,13
SP2006,21
SP2007,682
SP2008,32
SP2009,113
SP2010,36
SP2011,24
SP2012,147
SP2013,138
SP2014,235
SP2015,107
SP2016,98
SP2017,212
SP2018,168
SP2019,433
SP2020,55
SP2021,340
SP2022,725
SP2023,2322
SP2024,727
SP2025,1
SP203,7
SP206,3
SP2103,7
SP2104,8
SP2197,1
SP220,14
SP2201,25
SP2209,1
SP2249,1
SP2260,5
SP2263,6
SP2295,1
SP2299,5
SP22MN,54
SP23,27
SP2396,8
SP2398,3
SP24,78
SP2406,5
SP244,5
SP245,113
SP2489,1
SP2498,1
SP24ST,810
SP2503,2
SP2505,1
SP251,31
SP252,9
SP257B,112
SP258,46
SP264,3
SP2691,3
SP282,9
SP284B,1
SP289,20
SP2894,1
SP2997,3
SP3,3
SP306,19
SP309,140
SP311,88
SP312,19
SP3136,1
SP3139,1
SP3190,1
SP3260,3
SP327,2
SP330,13
SP331,4
SP3319,3
SP3353,10
SP3357,12
SP336,26
SP34,1
SP344,10
SP346,1
SP35,6
SP350,1
SP360,87
SP362,1
SP363,2
SP371,28
SP381,2
SP385,72
SP388,1
SP3882,117
SP3895,1
SP39,1
SP396,20
SP40,6
SP4024,31
SP405,8
SP406,4
SP408B,160
SP4103,21
SP410B,74
SP418R,109
SP4197,9
SP420,10
SP4202,2
SP421,16
SP4230,1
SP4296,8
SP43,1
SP4301,3
SP4309,2
SP434,8
SP4400,26
SP443,36
SP448,136
SP4489,1
SP4495,7
SP4522,78
SP459,9
SP460,1
SP4604,6
SP4610,8
SP4699,7
SP476,1
SP4798,6
SP4814,4
SP482,5
SP4892,1381
SP49,26
SP5,4
SP508,8
SP5110,3
SP52,15
SP5200,3
SP5210,5
SP5220,2
SP5230,7
SP524,994
SP5298,8
SP54,5
SP56,5
SP5608,12
SP5702,7
SP5812,2
SP5900,10
SP596,1
SP6011,6
SP6012,28
SP6108,2
SP6109,15
SP6149,1
SP6179,1
SP6208,7
SP6259,1
SP6279,1
SP6303,1
SP6309,6
SP6312,16
SP6314,9
SP6397,1
SP6402,2
SP6501,28
SP6507,46
SP6600,1
SP6705,9
SP6810,4
SP6899,3
SP696,2
SP7,3
SP7189,1
SP7279,2
SP7290,1
SP7398,3
SP7524,18
SP8179,1
SP8195,2
SP8210,1
SP8319,7
SP8505,2
SP8597,4
SP901,1
SP911,3
SP9169,2
SP9199,4
SP9200,15
SP9263,5
SP9279,1
SP931,5
SP9310,5
SP9506,1
SP9510,4
SP953,19
SP961,3
SP962,4
SP9694,2
SP971,2
SP9710,24
SP972,1
SP973,3
SP9805,8
SP981,1
SP9813,18
SP9903,1
SP9904,3
SP991,3
SP992,6
SP993,9
SP994,58
SP996,3
SP9LON,4
SPA UB,1
SPAB05,6
SPAB07,6
SPAC02,1
SPB072,15
SPB339,66
SPB434,22
SPBA15,2
SPBC07,2
SPBC12,1
SPBCL6,4
SPBE07,9
SPBE17,10
SPBU15,3
SPC,1
SPC311,7
SPC331,55
SPC415,2
SPCH05,2
SPCITY,5
SPCR07,7
SPCV,3
SPCV21,7
SPCW12,72
SPDB07,2
SPDWES,5
SPE,8
SPEB04,1
SPEL06,29
SPEU07,19
SPF511,3
SPFB01,2
SPFC21,1
SPFH97,3
SPGM07,31
SPGN08,3
SPGN17,2270
SPGO,3
SPHB06,11
SPHB07,4
SPHO1,13
SPHS17,13
SPLC07,2
SPLC09,3
SPLLIB,1
SPMC,2
SPMC08,1
SPML05,4
SPMPCI,15
SPMPTX,37
SPMV22,2
SPPL07,2
SPR21,188
SPRB04,2
SPRB05,4
SPRH04,7
SPSB05,10
SPSB07,13
SPSBF6,2
SPSC07,19
SPSCH,9
SPSD,13
SPSL05,5
SPSL09,2
SPSS,4
SPST06,1
SPST10,1
SPST16,1
SPSW10,3
SPTH09,4
SPUQ07,2
SPVC07,4
SPWC19,2
SPWF18,33
