text_election_code_9,Count
GN4699,31
GN4798,3
MB#383,345
MB/SP,18
MB/WC,16
MB0108,470
MB0110,39
MB0112,801
MB0114,2
MB0115,670
MB0116,294
MB0120,2722
MB0121,5191
MB0123,6
MB0211,25
MB0215,74
MB0216,186
MB0219,9
MB0315,106
MB0320,137
MB0322,3045
MB0412,417
MB0414,538
MB0416,47
MB0423,8
MB0506,111
MB0508,168
MB0513,39
MB0516,103
MB0517,1077
MB0518,2525
MB0519,1608
MB0607,51
MB0611,83
MB0613,950
MB0615,146
MB0616,1135
MB0618,294
MB0619,161
MB0622,117
MB0623,2
MB0711,33
MB0719,48
MB0807,11
MB0907,166
MB0915,117
MB0916,307
MB0917,145
MB0918,984
MB0919,865
MB0921,222
MB1007,422
MB1013,991
MB1107,201
MB1109,13
MB1113,837
MB112,5
MB1205,677
MB1211,32
MB1213,48
MB1301,50
MB1302,95
MB1501,103
MB15B,17
MB1601,65
MB17,388
MB1701,98
MB17LA,148
MB1901,133
MB1995,11
MB2000,2
MB2005,32
MB2006,58
MB2007,280
MB2008,65
MB2009,366
MB2010,72
MB2011,49
MB2012,88
MB2013,381
MB2014,675
MB2015,1824
MB2016,689
MB2017,403
MB2018,255
MB2019,717
MB2020,840
MB229,1070
MB231,178
MB232,351
MB233,991
MB240,2
MB242,7
MB263,26
MB274,2
MB293,24
MB305,546
MB3408,88
MB360,10
MB368,183
MB383,28
MB394,58
MB396,26
MB398,3
MB402,148
MB411,1
MB415,21
MB416,95
MB437,543
MB4604,34
MB464,152
MB468,6
MB490,183
MB501,631
MB509,5
MB5116,193
MB512,1700
MB5398,16
MB5410,70
MB5411,50
MB5460,2
MB6115,521
MB615,84
MB6215,80
MB9373,2
MB9410,7
MBAL06,2
MBAU06,31
MBAUG,93
MBBE07,110
MBBE09,18
MBD423,71
MBHD07,15
MBMV06,23
MBNCO,2
MBOCA,14
MBPC09,35
MBREC,12
MBS437,1
MBS615,3
MBSB09,10
MBSD07,88
MBSLS,4
MBST06,90
MBST17,29
PP0001,5
PP1992,32
PR0001,14
PR011,1
PR031,3
PR051,1
PR1986,4
PR1988,9
PR1990,85
PR1992,168
PR1994,211
PR1996,650
PR1998,590
PR2000,826
PR2002,1056
PR2004,2395
PR2006,1150
PR2007,8
PR2008,2744
PR2010,4706
PR2012,6698
PR2014,7522
PR2016,20362
PR2018,42358
PR2020,64731
PR2022,16876
PR2250,27
PR2259,7
PR2270,14
PR2289,13
PR3105,34
PR3204,5
PR3293,3
PR3299,8
PR4792,1
PR8200,1
PR8229,1
PR8288,10
PR8784,1
PR971,2
PR991,5
PRHC06,5
PRPC06,1
SP,152
SP'16,8
SP 389,113
SP#447,1
SP000,18
SP0002,4
SP0003,2
SP0004,6
SP0006,19
SP0007,34
SP0008,1
SP001,35
SP0012,24
SP0014,5
SP002,17
SP0041,4
SP01,17
SP0101,40
SP0103,26
SP0105,2
SP011,27
SP0111,6
SP0112,195
SP012,12
SP0121,4
SP0125,288
SP013,10
SP015,5
SP0197,10
SP02,3
SP0201,3
SP0202,5
SP0204,1
SP021,31
SP0212,3
SP0217,4
SP0218,125
SP0219,8
SP0223,12
SP024,3
SP0291,7
SP0293,2
SP0296,2
SP0297,2
SP0299,7
SP0301,8
SP0302,120
SP0304,5
SP0305,9
SP0306,9
SP031,6
SP0316,25
SP0319,32
SP033,236
SP034,21
SP0388,24
SP0396,1
SP0399,1
SP0401,3
SP0402,1
SP0403,8
SP0405,62
SP0406,20
SP0408,15
SP041,13
SP0410,75
SP0417,58
SP0419,202
SP0421,152
SP0423,3
SP0425,4
SP043,204
SP0489,164
SP0493,30
SP0494,1
SP0495,3
SP0497,3
SP0498,1
SP0501,1
SP0503,25
SP0505,51
SP051,321
SP0510,144
SP0512,20
SP0514,7
SP0517,123
SP052,33
SP053,3
SP054,61
SP057,69
SP058,1
SP0583,1
SP0599,9
SP06,10
SP0601,1
SP0604,2
SP0606,33
SP0607,226
SP0609,3
SP0614,52
SP0616,24
SP0693,6
SP0696,1
SP0699,9
SP0709,8
SP0711,8
SP0717,21
SP0718,37
SP0792,2
SP0795,2
SP08,13
SP0801,36
SP0802,11
SP0805,26
SP0812,1
SP0813,11
SP0815,83
SP0819,296
SP0820,70
SP0821,34
SP0822,1
SP09,1
SP0901,54
SP0904,5
SP0905,9
SP0906,3
SP0911,3
SP0920,1
SP0997,4
SP0999,8
SP09EL,10
SP1,2
SP10,12
SP100,6
SP1009,11
SP101,7
SP1010,1
SP1014,97
SP1017,6
SP1018,30
SP1019,2
SP1020,146
SP1022,167
SP1023,2
SP1027,2
SP1029,1
SP1031,3
SP1039,1
SP105,95
SP1059,3
SP1070,14
SP1079,4
SP1085,1
SP1090,5
SP11,2
SP1105,13
SP1106,1
SP1112,4
SP1113,22
SP1115,76
SP1116,1
SP1123,2
SP1129,16
SP1130,1
SP114,70
SP1140,1
SP1149,14
SP1159,1
SP1160,15
SP1199,1
SP1205,6
SP1207,2
SP1209,6
SP1210,55
SP1213,3
SP1214,16
SP1215,13
SP1218,21
SP1219,1
SP1250,6
SP1269,3
SP1270,5
SP1279,1
SP1289,10
SP1297,1
SP1298,2
SP1299,4
SP1300,5
SP1309,1
SP1312,2
SP1319,20
SP14,29
SP1401,3
SP14MU,2
SP1500,1
SP1609,6
SP1694,2
SP1697,1
SP17,2
SP1794,6
SP19,97
SP1988,1
SP1989,1
SP1993,2
SP1997,1
SP1999,22
SP20,1
SP2000,40
SP2001,17
SP2002,74
SP2003,26
SP2004,21
SP2005,52
SP2006,39
SP2007,1920
SP2008,44
SP2009,238
SP201,29
SP2010,60
SP2011,60
SP2012,398
SP2013,455
SP2014,479
SP2015,397
SP2016,365
SP2017,484
SP2018,572
SP2019,1279
SP2020,287
SP2021,803
SP2022,133
SP203,11
SP206,10
SP2103,8
SP2104,13
SP2179,1
SP2197,4
SP220,51
SP2201,36
SP2209,1
SP2249,4
SP2260,2
SP2263,9
SP2299,6
SP2396,21
SP2398,1
SP2406,12
SP244,12
SP2489,1
SP2491,1
SP2492,1
SP2493,1
SP2503,3
SP2505,6
SP251,111
SP252,52
SP257B,222
SP264,3
SP2691,1
SP2694,2
SP270,4
SP282,16
SP284B,2
SP285,3
SP289,3
SP2895,2
SP2988,1
SP2997,3
SP3,10
SP306,56
SP312,49
SP3139,3
SP3188,1
SP3190,1
SP320,1
SP3260,8
SP327,2
SP331,4
SP3319,4
SP3353,19
SP3357,24
SP336,106
SP34,7
SP344,22
SP346,3
SP35,10
SP350,2
SP362,2
SP363,21
SP371,21
SP377,1
SP381,11
SP385,185
SP388,2
SP3895,1
SP39,11
SP396,44
SP3984,1
SP40,11
SP405,17
SP406,9
SP4103,37
SP4159,1
SP4179,1
SP418R,437
SP4197,12
SP420,31
SP4202,4
SP421,44
SP4219,5
SP4230,5
SP4234,1
SP4296,16
SP43,2
SP4301,18
SP4309,1
SP434,18
SP4400,33
SP443,73
SP448,29
SP4495,16
SP459,28
SP4594,1
SP4604,13
SP4610,26
SP462,1
SP4699,22
SP47,2
SP476,3
SP4798,11
SP4814,23
SP482,18
SP487,5
SP4892,2
SP49,45
SP5,13
SP508,21
SP5110,13
SP52,26
SP5200,12
SP5210,5
SP5220,3
SP5230,7
SP5239,1
SP5249,2
SP5259,1
SP5298,15
SP54,9
SP55,1
SP5598,1
SP56,5
SP5608,17
SP5702,9
SP5796,3
SP5812,9
SP5900,16
SP6011,26
SP6012,92
SP6108,6
SP6109,24
SP6160,1
SP6208,42
SP6259,1
SP6299,1
SP6303,8
SP6309,23
SP6312,38
SP6314,55
SP6397,7
SP6402,7
SP6501,35
SP6507,62
SP6600,1
SP6695,1
SP6705,38
SP6810,21
SP6899,9
SP696,7
SP7,3
SP7268,1
SP7279,3
SP7290,5
SP7398,5
SP8179,3
SP8195,1
SP8210,3
SP8269,2
SP8319,2
SP8505,13
SP8597,6
SP891,2
SP911,2
SP9149,1
SP9199,2
SP9200,56
SP9249,3
SP9263,13
SP9279,2
SP9303,2
SP931,5
SP9506,6
SP9510,11
SP953,21
SP961,8
SP962,3
SP971,1
SP9710,37
SP972,5
SP973,6
SP9805,12
SP981,8
SP9813,16
SP9902,8
SP9904,11
SP991,3
SP992,4
SP993,28
SP994,97
SP9LON,1
SPAB05,8
SPAB07,12
SPAC02,3
SPB072,30
SPB434,51
SPBA15,9
SPBC07,5
SPBC12,1
SPBCL6,12
SPBE07,20
SPBE17,50
SPBU15,9
SPC,5
SPC268,11
SPC331,131
SPC415,3
SPCE,2
SPCH05,5
SPCITY,12
SPCR07,16
SPCV,15
SPCV21,19
SPCW12,262
SPDB07,17
SPDWES,5
SPE,30
SPEB04,11
SPED09,2
SPEL06,34
SPEU07,40
SPF511,9
SPFB01,1
SPFH97,2
SPGM07,76
SPGN08,4
SPGN17,8685
SPGP14,1
SPHB06,20
SPHB07,4
SPHE05,1
SPHO1,10
SPHS17,39
SPLC07,1
SPLC09,3
SPLLIB,2
SPLR04,1
SPMC,5
SPMC08,2
SPMD17,8
SPML05,3
SPMPCI,40
SPMPTX,130
SPOBO6,1
SPOC07,2
SPPL07,6
SPPR08,1
SPQS06,4
SPR21,75
SPRB04,3
SPRB05,5
SPRH04,6
SPRH97,1
SPSB05,21
SPSB07,17
SPSBF6,8
SPSC07,76
SPSCH,18
SPSD,33
SPSE08,1
SPSL05,6
SPSS,6
SPST06,7
SPST10,2
SPST11,2
SPST16,9
SPSTQ,13
SPSW10,9
SPTH09,18
SPUQ07,3
SPVC07,9
SPWC19,6
SPWF18,85
