text_election_code_1,Count
MB5116,35
MB512,191
MB5398,14
MB5410,9
MB5411,11
MB6115,93
MB615,31
MB6215,12
MB9410,1
MBAL06,4
MBAU06,6
MBAUG,36
MBBE07,40
MBBE09,19
MBD423,19
MBHD07,13
MBMV06,7
MBNCO,1
MBOCA,5
MBPC09,12
MBREC,4
MBS437,1
MBSB09,5
MBSD07,28
MBSE09,2
MBSLS,2
MBST06,29
MBST17,29
MBSWD,4
PP0001,1
PP1992,1
PP2024,1246
PR051,2
PR1988,1
PR1990,5
PR1992,5
PR1994,33
PR1996,73
PR1998,108
PR2000,139
PR2002,223
PR2004,240
PR2006,160
PR2008,209
PR2010,479
PR2012,541
PR2014,345
PR2016,667
PR2018,959
PR2020,1852
PR2022,41439
PR2024,4604
PR2250,3
PR2259,4
PR2270,3
PR2289,1
PR3105,4
PR3293,3
PR3299,1
PR3398,1
PR8200,1
PR991,1
SP,26
SP-263,78
SP-353,1832
SP 389,7
SP000,7
SP0002,2
SP0003,1
SP0004,2
SP0006,1
SP0007,9
SP001,5
SP0012,1
SP002,5
SP01,2
SP0101,5
SP0103,6
SP0105,1
SP011,10
SP0111,1
SP0112,56
SP012,2
SP0125,37
SP013,5
SP015,2
SP0197,1
SP02,1
SP0202,1
SP021,6
SP0217,1
SP0218,17
SP0222,4
SP0223,3
SP0225,5904
SP023,1
SP024,1
SP025,669
SP0293,1
SP0297,1
SP0299,4
SP0301,1
SP0302,7
SP0305,1
SP0306,2
SP0316,1
SP0326,58452
SP033,40
SP034,2
SP0388,6
SP0394,1
SP0401,3
SP0403,2
SP0405,14
SP0406,1
SP0408,2
SP0410,18
SP0415,505
SP0417,6
SP0419,18
SP0421,9
SP0425,1382
SP043,32
SP0489,12
SP0493,26
SP0497,1
SP0499,1
SP0501,1
SP0503,17
SP0505,17
SP051,58
SP0510,8
SP0512,3
SP0514,18
SP0517,14
SP052,11
SP0523,41
SP0524,167
SP0525,2820
SP054,9
SP057,13
SP0599,5
SP06,3
SP0606,3
SP0607,13
SP0614,2
SP0616,1
SP0623,14
SP0688,1
SP0699,2
SP0709,4
SP0711,2
SP0717,6
SP0718,2
SP0723,23
SP08,9
SP0802,3
SP0805,4
SP0819,19
SP0820,5
SP0821,16
SP0822,36
SP0823,82
SP0830,23
SP0901,15
SP0904,2
SP0906,2
SP0997,2
SP09EL,2
SP1,2
SP10,5
SP100,1
SP1009,5
SP101,1
SP1014,23
SP1017,3
SP1018,7
SP1019,1
SP1020,3
SP1022,6
SP1023,8
SP1025,1
SP1026,376
SP1031,6
SP105,23
SP107,703
SP1070,1
SP1090,2
SP1105,3
SP1109,1
SP111,244
SP1112,9
SP1113,4
SP1115,18
SP1116,2
SP112,10
SP1123,1
SP1129,4
SP114,7
SP1160,5
SP1199,1
SP1205,4
SP1209,1
SP1210,6
SP1213,1
SP1214,1
SP1215,2
SP1218,3
SP1219,1
SP1250,2
SP1269,1
SP1270,1
SP1289,5
SP1299,1
SP1300,7
SP1319,3
SP14,1
SP14MU,1
SP1500,1
SP1794,1
SP1894,1
SP19,17
SP1993,4
SP1996,1
SP1997,2
SP1999,7
SP2000,9
SP2001,3
SP2002,9
SP2003,4
SP2004,1
SP2005,13
SP2006,9
SP2007,268
SP2008,6
SP2009,78
SP201,2
SP2010,30
SP2011,12
SP2012,65
SP2013,61
SP2014,147
SP2015,43
SP2016,21
SP2017,89
SP2018,43
SP2019,83
SP2020,5
SP2021,71
SP2022,32
SP2023,315
SP2024,50
SP2025,746
SP2026,10458
SP203,3
SP2103,1
SP2104,1
SP2197,6
SP220,3
SP2201,2
SP2249,2
SP2260,6
SP2263,3
SP2299,2
SP22MN,4
SP2396,3
SP24,1
SP2406,3
SP244,1
SP245,24
SP2498,2
SP24ST,55
SP2503,1
SP2505,1
SP251,6
SP252,4
SP257B,35
SP258,6
SP26,173
SP2690,1
SP270,1
SP282,5
SP289,2
SP2894,1
SP3,8
SP306,3
SP309,20
SP311,21
SP312,11
SP330,5
SP3319,1
SP3353,7
SP3357,3
SP336,13
SP34,2
SP3425,113
SP344,6
SP35,4
SP360,26
SP363,2
SP371,5
SP381,2
SP385,41
SP3882,13
SP39,1
SP396,3
SP40,2
SP4024,2
SP405,3
SP408B,10
SP4103,3
SP410B,15
SP417,6
SP418,3702
SP418R,12
SP419,238
SP420,13
SP4202,2
SP421,10
SP4219,1
SP43,4
SP4301,1
SP4309,1
SP434,1
SP4400,18
SP443,14
SP448,12
SP4495,5
SP4522,12
SP459,2
SP4604,3
SP4610,6
SP4699,2
SP476,1
SP4792,1
SP4798,5
SP4814,4
SP482,4
SP4892,112
SP49,9
SP5,2
SP508,2
SP5110,3
SP52,2
SP5200,2
SP5210,1
SP5230,7
SP524,13
SP5249,1
SP5298,10
SP54,1
SP5608,7
SP5702,7
SP5812,1
SP5900,5
SP6011,6
SP6012,13
SP6109,12
SP6179,1
SP6208,4
SP6279,6
SP6303,3
SP6312,9
SP6314,6
SP6397,1
SP6402,6
SP6501,17
SP6507,64
SP6600,1
SP6705,2
SP6810,5
SP6899,4
SP696,2
SP7290,2
SP7398,1
SP7524,2
SP8210,1
SP8319,3
SP8393,2
SP8505,4
SP9199,1
SP9200,10
SP931,1
SP9310,1
SP951,1
SP9510,1
SP953,13
SP961,4
SP971,1
SP9710,26
SP972,1
SP973,3
SP9805,4
SP981,3
SP9813,6
SP9902,1
SP9904,2
SP991,3
SP992,7
SP993,5
SP994,33
SP996,1
SP9LON,7
SPA UB,2
SPAB05,2
SPAB07,3
SPAC05,1
SPB072,20
SPB244,710
SPB339,3
SPB434,15
SPBA15,7
SPBC07,2
SPBC12,2
SPBCL6,1
SPBE07,14
SPC268,1
SPC311,1
SPC331,9
SPCR07,4
SPCW12,13
SPDB07,2
SPDWES,3
SPE,11
SPEB04,1
SPEC,655
SPED09,3
SPEL06,7
SPEU07,3
SPF511,2
SPFB01,2
SPFC21,1
SPGM07,19
SPGN08,1
SPGN17,698
SPGO,2
SPHB06,9
SPHO1,5
SPHS17,9
SPLC07,1
SPLIB,461
SPMC08,1
SPMD17,1
SPML05,2
SPMPCI,5
SPMPTX,5
SPOZ,237
SPPL07,1
SPR21,29
SPRB04,2
SPRB05,2
SPRB97,2
SPRH04,1
SPSB05,2
SPSB07,4
SPSBF6,5
SPSC07,9
SPSCH,1
SPSD,4
SPSL05,1
SPSL09,1
SPSS,5
SPST16,1
SPTH09,3
SPUQ07,2
SPWC19,1
SPWF18,8
