text_election_code_5,Count
GN2000,4938
GN2002,2567
GN2004,12025
GN2006,5137
GN2007,2
GN2008,23825
GN2010,9263
GN2012,33544
GN2014,21276
GN2016,75600
GN2018,106677
GN2020,156211
GN2022,115211
GN2024,3553
GN4197,15
GN4202,7
GN4296,2
GN4301,23
GN4495,10
GN4693,5
GN4699,12
MB#383,154
MB/SP,6
MB/WC,4
MB0108,198
MB0110,24
MB0112,327
MB0114,2
MB0115,236
MB0116,190
MB0120,1675
MB0121,5742
MB0123,5038
MB0211,12
MB0215,16
MB0216,112
MB0219,14
MB0315,46
MB0320,64
MB0322,3087
MB0412,1675
MB0414,245
MB0416,23
MB0423,3092
MB0424,3
MB0506,57
MB0508,65
MB0513,9
MB0516,68
MB0517,460
MB0518,1221
MB0519,1626
MB0607,22
MB0611,43
MB0613,462
MB0615,86
MB0616,544
MB0618,196
MB0619,204
MB0622,160
MB0623,7373
MB0711,12
MB0719,53
MB0807,7
MB0823,509
MB0830,43
MB0907,57
MB0915,77
MB0916,190
MB0917,78
MB0918,558
MB0919,1023
MB0921,173
MB0922,337
MB1007,215
MB1013,477
MB109,1
MB1107,92
MB1109,11
MB1113,383
MB112,2
MB1205,311
MB1211,18
MB1213,18
MB1301,18
MB1302,90
MB1501,74
MB15B,6
MB1601,27
MB17,210
MB1701,104
MB17LA,71
MB1901,208
MB1995,4
MB2000,2
MB2005,19
MB2006,58
MB2007,172
MB2008,55
MB2009,242
MB2010,34
MB2011,26
MB2012,40
MB2013,215
MB2014,388
MB2015,981
MB2016,409
MB2017,270
MB2018,151
MB2019,650
MB2020,635
MB2022,718
MB2023,1
MB2024,217
MB229,386
MB231,81
MB232,128
MB233,417
MB242,4
MB263,17
MB274,6
MB293,7
MB305,399
MB3408,53
MB360,7
MB368,71
MB383,15
MB394,43
MB396,26
MB402,128
MB415,7
MB416,66
MB437,206
MB4604,5
MB464,64
MB490,100
MB501,299
MB509,3
MB5116,94
MB512,608
MB5398,17
MB5410,32
MB5411,13
MB6115,292
MB615,46
MB6215,53
MB9410,5
MBAL06,4
MBAU06,6
MBAUG,50
MBBE07,43
MBBE09,13
MBD423,67
MBHD07,6
MBM,1
MBMV06,17
MBNCO,2
MBOCA,3
MBPC09,13
MBREC,10
MBSB09,7
MBSD07,45
MBSLS,2
MBST06,63
MBST17,19
PP1992,16
PP2024,23224
PR0001,10
PR004,1
PR041,7
PR051,3
PR1986,3
PR1988,7
PR1990,43
PR1992,120
PR1994,109
PR1996,369
PR1998,281
PR2000,463
PR2002,524
PR2004,1282
PR2006,544
PR2008,1169
PR2010,1845
PR2012,2502
PR2014,2171
PR2016,5784
PR2018,12954
PR2020,73958
PR2022,136749
PR2024,8739
PR2250,16
PR2259,3
PR2260,2
PR2270,8
PR2289,4
PR3105,15
PR3204,3
PR3293,3
PR3299,7
PR3398,2
PR8200,3
PR8229,1
PR8288,3
PR955,2
PR971,1
PR991,1
PRHC06,2
PRPC06,1
SP,90
SP'16,1
SP 389,65
SP000,15
SP0003,1
SP0004,4
SP0006,7
SP0007,27
SP001,14
SP0012,9
SP0014,3
SP002,8
SP0041,1
SP0051,1
SP01,15
SP0101,15
SP0103,8
SP0105,1
SP011,15
SP0111,5
SP0112,120
SP012,12
SP0121,3
SP0125,197
SP013,4
SP015,5
SP0197,3
SP02,1
SP0201,1
SP0202,1
SP0203,1
SP021,22
SP0212,1
SP0217,1
SP0218,83
SP0219,2
SP022,1
SP0222,11
SP0223,44
SP023,33
SP0279,1
SP0285,1
SP0291,4
SP0293,1
SP0296,1
SP0297,2
SP0299,7
SP0301,8
SP0302,30
SP0304,5
SP0305,5
SP0306,6
SP031,7
SP0310,3
SP0316,5
SP0319,28
SP033,111
SP034,8
SP0388,16
SP0394,1
SP0399,2
SP0400,1
SP0401,2
SP0403,3
SP0405,24
SP0406,14
SP0408,5
SP041,3
SP0410,36
SP0417,25
SP0419,161
SP0421,114
SP0423,2
SP0425,98
SP043,96
SP0489,49
SP0493,243
SP0495,2
SP0497,1
SP0501,1
SP0503,11
SP0505,35
SP051,149
SP0510,41
SP0512,6
SP0514,8
SP0517,59
SP0519,1
SP052,16
SP0523,852
SP0524,2876
SP053,3
SP054,44
SP057,41
SP0583,1
SP059,1
SP0599,3
SP06,16
SP0606,9
SP0607,110
SP0609,2
SP0614,12
SP0616,10
SP0623,196
SP0693,5
SP0699,2
SP0709,5
SP0711,4
SP0717,7
SP0718,20
SP0723,38
SP0792,4
SP08,10
SP0801,13
SP0802,5
SP0805,14
SP0812,1
SP0813,4
SP0815,22
SP0819,226
SP0820,98
SP0821,67
SP0822,569
SP0823,459
SP0830,150
SP0897,1
SP0901,27
SP0904,3
SP0905,2
SP0906,1
SP0911,4
SP0920,1
SP0997,2
SP0999,3
SP09EL,2
SP10,16
SP100,2
SP1009,9
SP101,8
SP1010,2
SP1014,44
SP1017,7
SP1018,16
SP1019,1
SP1020,31
SP1022,119
SP1023,210
SP1031,4
SP1039,2
SP105,56
SP1059,4
SP1070,6
SP1079,4
SP1090,2
SP11,1
SP1103,1
SP1105,12
SP1112,4
SP1113,7
SP1115,25
SP1116,3
SP112,27
SP1123,5
SP1129,11
SP114,33
SP1140,1
SP1149,6
SP1160,9
SP1179,3
SP1205,8
SP1207,1
SP1209,3
SP1210,14
SP1213,1
SP1214,2
SP1215,1
SP1218,14
SP1219,3
SP1250,2
SP1258,1
SP1259,1
SP1269,1
SP1270,4
SP1289,8
SP1297,1
SP1298,3
SP1299,5
SP1300,3
SP1312,1
SP1319,13
SP14,12
SP14MU,1
SP1609,2
SP1694,1
SP19,43
SP1993,7
SP1997,2
SP1999,6
SP2000,26
SP2001,8
SP2002,41
SP2003,6
SP2004,11
SP2005,25
SP2006,22
SP2007,835
SP2008,28
SP2009,150
SP201,3
SP2010,37
SP2011,15
SP2012,156
SP2013,187
SP2014,268
SP2015,147
SP2016,152
SP2017,226
SP2018,227
SP2019,675
SP2020,112
SP2021,404
SP2022,865
SP2023,1848
SP2024,3
SP203,11
SP206,8
SP2103,7
SP2104,7
SP2196,1
SP2197,1
SP220,28
SP2201,19
SP2209,1
SP2249,3
SP2260,5
SP2263,7
SP2299,2
SP22MN,52
SP23,37
SP2396,16
SP2398,1
SP24,84
SP2406,2
SP244,9
SP245,2
SP2491,1
SP2493,1
SP2498,1
SP24ST,98
SP2503,6
SP251,36
SP252,19
SP257B,123
SP258,59
SP264,4
SP267,1
SP269R,1
SP270,3
SP282,7
SP284B,1
SP289,17
SP2895,2
SP2997,1
SP3,2
SP306,22
SP309,118
SP311,43
SP312,27
SP3136,1
SP320,1
SP3204,1
SP3260,1
SP327,1
SP330,8
SP331,3
SP3319,5
SP3353,18
SP3357,8
SP336,41
SP34,1
SP344,12
SP35,8
SP350,2
SP360,55
SP363,5
SP371,42
SP381,4
SP385,104
SP388,1
SP3882,148
SP3895,1
SP39,5
SP396,23
SP40,4
SP405,9
SP406,9
SP408B,146
SP4103,23
SP410B,54
SP4159,1
SP418R,150
SP4197,7
SP420,18
SP4202,1
SP421,28
SP4219,7
SP4230,3
SP4296,2
SP43,1
SP4301,5
SP4309,1
SP434,8
SP4400,20
SP443,15
SP448,114
SP4489,1
SP4495,5
SP4522,100
SP459,10
SP4604,6
SP4610,5
SP4693,1
SP4699,8
SP47,2
SP476,1
SP4792,1
SP4798,8
SP4814,13
SP482,4
SP487,4
SP4892,1172
SP49,28
SP5,9
SP508,8
SP5110,5
SP52,25
SP5200,5
SP5210,4
SP5220,2
SP5230,6
SP524,535
SP5249,4
SP5259,2
SP5298,14
SP54,5
SP55,2
SP56,4
SP5608,19
SP5702,3
SP5796,1
SP5812,2
SP5900,5
SP6011,14
SP6012,28
SP6108,8
SP6109,7
SP6160,1
SP6179,2
SP6208,12
SP6259,1
SP6260,1
SP6279,1
SP6303,4
SP6309,8
SP6312,17
SP6314,19
SP6397,1
SP6402,5
SP6501,27
SP6507,43
SP6600,2
SP6695,1
SP6705,13
SP6810,10
SP686,2
SP6899,4
SP696,5
SP7,1
SP7289,1
SP7290,3
SP7398,1
SP7524,1
SP8179,1
SP8319,7
SP8393,1
SP8505,3
SP8597,2
SP891,1
SP9149,1
SP9199,3
SP9200,19
SP9263,5
SP9303,2
SP931,8
SP9310,1
SP9506,3
SP951,1
SP9510,3
SP953,14
SP961,5
SP962,2
SP971,3
SP9710,28
SP972,3
SP973,6
SP9805,7
SP981,2
SP9813,17
SP9902,2
SP9904,7
SP991,4
SP992,4
SP993,9
SP994,44
SP9LON,7
SPA UB,3
SPAB05,16
SPAB07,7
SPAC02,2
SPB072,20
SPB434,21
SPBA15,2
SPBC07,2
SPBC12,3
SPBCL6,4
SPBE07,12
SPBE17,10
SPBU15,5
SPC,4
SPC268,3
SPC331,89
SPC415,3
SPCH05,2
SPCITY,4
SPCR07,9
SPCV,1
SPCV21,12
SPCW12,90
SPDB07,5
SPDWES,1
SPE,13
SPEB04,4
SPED09,1
SPEL06,34
SPEU07,17
SPF511,3
SPFB01,1
SPFC21,10
SPFH97,1
SPGM07,40
SPGN08,1
SPGN17,3571
SPGO,5
SPHB06,9
SPHB07,3
SPHI07,1
SPHO1,6
SPHS17,21
SPLC09,4
SPLR04,2
SPMC,5
SPMC08,2
SPMI14,1
SPML05,1
SPMPCI,15
SPMPTX,57
SPMV22,3
SPPL07,6
SPPR08,2
SPR21,263
SPRB04,1
SPRB05,9
SPRB97,1
SPRH04,5
SPSB05,14
SPSB07,14
SPSBF6,9
SPSC07,33
SPSCH,8
SPSD,13
SPSL05,2
SPSL09,5
SPSS,5
SPST06,1
SPST10,1
SPST16,2
SPSTQ,2
SPSW10,5
SPTH09,5
SPUQ07,1
SPVC07,4
SPWC19,4
SPWF18,51
