precinct_text_name,Count
Precinct 20no,488
Precinct 20so,486
Precinct 21,349
Precinct 22,177
Precinct 2201,143
Precinct 23,183
Precinct 24,994
Precinct 25,692
Precinct 26,312
Precinct 27,146
Precinct 28,463
Precinct 29,116
Precinct 29D,3
Precinct 30,732
Precinct 30no,574
Precinct 30so,219
Precinct 31,427
Precinct 32,522
Precinct 33,467
Precinct 34,15
Precinct 35,97
Precinct 36,445
Precinct 37,60
Precinct 4A,4
Precinct 4B,10
Precinct 4C,7
Precinct 61,584
Precinct 62,448
Precinct 63,588
Precinct 64,465
Precinct 6A,2
Precinct A100001,302
Precinct Ad3,11
Precinct Ag,113
Precinct AL,21
Precinct Al00001,606
Precinct Ar,90
Precinct AT,17
Precinct Av00001,289
Precinct Ba,153
Precinct BA,12
Precinct BE,49
Precinct Bg01no,524
Precinct Bg02so,118
Precinct Bl4,32
Precinct Bo5,25
Precinct CC,2
Precinct CE,39
Precinct CO,18
Precinct CU,25
Precinct DC,30
Precinct Dr,167
Precinct DR,47
Precinct El,703
Precinct Es00001,323
Precinct Es9,37
Precinct F100001,76
Precinct FI,30
Precinct Fx H54,379
Precinct Fx H76,111
Precinct G100001,110
Precinct GA,28
Precinct GR,12
Precinct Gr  H54,32
Precinct Gr H76,203
Precinct HA,18
Precinct Hv00001,142
Precinct JC,60
Precinct JE,25
Precinct Jt0mv H76,321
Precinct Jt0vas,593
Precinct JtOmva H54,77
Precinct K100001,205
Precinct Ke101,67
Precinct Ke102,70
Precinct LB,37
Precinct Le102,74
Precinct Le202,95
Precinct Le302,269
Precinct Li,124
Precinct LN,14
Precinct LO,24
Precinct Lo6,74
Precinct LY,14
Precinct M100001,421
Precinct M200001,184
Precinct M300001,446
Precinct Me,270
Precinct Mf00001,202
Precinct Mh00001,459
Precinct N100001,58
Precinct N100002,411
Precinct NC,108
Precinct OB,67
Precinct OC00001,509
Precinct OC00002,644
Precinct Ol,155
Precinct OL,44
Precinct P100001,277
Precinct Pa7,82
Precinct Pd8,44
Precinct PL,18
Precinct PR,30
Precinct Px00002,145
Precinct R100001,36
Precinct Rg0no,435
Precinct Rg0so,424
Precinct RO,11
Precinct SA,27
Precinct Sc,364
Precinct SH,18
Precinct Sh201,58
Precinct Soc,125
Precinct Spd,66
Precinct SU,22
Precinct Su H54,28
Precinct Su H76,170
Precinct Une,22
Precinct Vaf,81
Precinct Vb0no,278
Precinct Vb0so,137
Precinct W100001,459
Precinct W200001,68
Precinct W300001,122
Precinct Wsa,46
Pretty Prairie Ward 1,460
Pretty Prairie Ward 2,3
Princeton City,197
Prospect Twp,895
Protection City #116,293
Protection Twp. #116,87
Protection Twp. #116-,37
Putnam 063,18
Putnam Twp,239
PY01,1163
QC01-01,32
Quincy Twp,101
Ramona,67
Randall City,46
Rantoul City,124
Raymond,584
Raymond Twp,109
Red Vermillion Township,85
Redfield City,88
Reeder Twp,211
Reilly Township,79
Reno North 55,1162
Reno South 56,200
Reno/Reno,1260
Republican,130
"Reserve City, Hamlin",54
Rexford City,152
RI/44,112
RI/Cen/46,48
RI/SE/45,34
RI01,37
RI03,380
RI06,172
RI07,949
RI13,9
RI14,43
RI15,502
Rich Twp,199
Richfield City,31
Richfield East,50
Richfield West,51
Richland,190
Richland 065,31
Richland B6,296
Richland T/S,14
Richland Township,28
Richland Twp,1560
Richland Twp / Cuba,156
Richland Twp A,2
Richland Twp H6,111
Richland Twp/Summerfield,54
Richlnd Twp H5,1592
Richmond City,295
Richmond Township,424
Richmond Twp,269
Ridge,118
Rinehart,173
Risley,172
River Twp,45
RIVERSIDE 122,920
Rk Creek,170
RO01,677
RO02,22
RO03,455
RO04,16
Robinson City,132
Robinson Twp,147
Rocewood,185
Rochester,52
Rochester - Soldier,709
Rock Creek,449
Rock Creek Township,2505
Rock Creek Twp,262
Rock Creek Twp.,271
Rock Twp,90
Rockville Twp,118
Roeland Park 1-01,840
Roeland Park 1-02,471
Roeland Park 2-01,634
Roeland Park 2-02,773
Roeland Park 3-01,461
Roeland Park 3-02,442
Roeland Park 3-03,386
Roeland Park 4-01,389
Roeland Park 4-02,535
Roeland Park 4-03,572
Rolla,86
Rolla City,252
Rosalia Twp,448
Roscoe 57,81
Rose Creek Twp / Munden,82
Rose Hill City,2775
Rose Hill City-Rockwood Falls,52
Rose Hill City-Sienna,331
Rose Valley 066,36
Ross Twp,73
Round Mound Twp,24
Round Springs Township,16
Rovohl Twp,129
Royal Twp,209
Rozel City,84
Rural,76
Rural Township,610
Rush Center City,106
Rushville,23
Russell City Ward 1 CC3,450
Russell City Ward 1 CC5,240
Russell City Ward 2 CC2,642
Russell CIty Ward 2 CC4,114
Russell City Ward 3 CC3,164
Russell City Ward 3 CC4,424
Russell City Ward 3 CC5,135
Russell City Ward 4 CC1,502
Russell City Ward 4 CC5,180
Russell Springs City,18
Russell Springs Twp.,25
Russell Twp CC2,25
Russell Twp CC3,12
Russell Twp CC4,20
Russell Twp CC5,25
Ryan Twnshp,61
S Baldwin 62,1397
S Brown Twp,57
S Eudora 53 City,737
S Eudora 53 TwpB,1017
S Lincoln Precinct Ln00005,415
S Lockport,81
S Marysville Twp H6 D4,985
S Marysville Twp H6 D5,146
S Paola Twp East Part 2,151
S Paola West Twp,251
S Potosi Twp Precinct Po00009,692
S Salem Twp,74
S Seward 068,41
S Sharps Creek Twp,64
S St John 010,184
S Stafford 002,331
S Wakarusa 69,895
S. Marena,103
S.Lawrence,51
SA01,1569
SA02,777
SA03,56
SA04,35
SA05,387
Sabetha City - Ward 1,454
Sabetha City - Ward 2,504
Sabetha City - Ward 3,439
Sabetha City - Ward 4,326
"Sabetha City, Morrill Twp",5
Sac - Soldier,816
Salem,226
Salem Twp,211
Salt Creek,84
Salt Creek 58,262
Salt Creek Township,40
Salt Springs Twp,200
Sand Creek TWP,27
Santa Fe Twp,124
Satanta 1,156
Satanta 2H124,648
Savonburg City,58
Sawmill Twp,15
SBC 110,455
Scandia Twp / Scandia,312
Scott City Ward 1,507
Scott City Ward 2,737
Scott City Ward 3,639
Scott City Ward 4,860
SCOTT D1,155
SCOTT D2,51
SCOTT D3,734
SCOTT D4,549
SCOTT D5,513
Scott Township,25
Scott Twp,201
Scott Twp Precinct Sc00010,648
SE Center,31
SE01,116
SE02,5
Sedgwick,936
Sedgwick B4,136
Sedgwick B4 East-72,96
Seneca City - Ward 1,352
Seneca City - Ward 2,554
Seneca City - Ward 3,632
Seventy-six Twnshp,208
Severance City Precinct,59
Severance Country Precinct,112
Severy City,163
Seward Township 1,48
Seward Township 2,54
Seward Township 3,25
SH01,833
Shannon,994
Shannon Twp,202
Sharon Township Prct20,232
Shawnee 1-01,1240
Shawnee 1-02,854
Shawnee 1-03,926
Shawnee 1-04,773
Shawnee 1-05,1592
Shawnee 1-06,1208
Shawnee 1-07,1513
Shawnee 1-08,2226
Shawnee 1-09,372
Shawnee 1-10,437
Shawnee 1-11,1166
Shawnee 1-12,8
Shawnee 1-13,863
Shawnee 2-01,792
Shawnee 2-02,1129
Shawnee 2-03,1325
Shawnee 2-04,1351
Shawnee 2-05,698
Shawnee 2-06,811
Shawnee 2-07,882
Shawnee 2-08,772
Shawnee 2-09,713
Shawnee 2-10,699
Shawnee 2-11,870
Shawnee 2-12,550
Shawnee 2-13,496
Shawnee 3-01,975
Shawnee 3-02,1075
Shawnee 3-03,1540
Shawnee 3-04,1513
Shawnee 3-05,139
Shawnee 3-06,1489
Shawnee 3-07,2135
Shawnee 3-08,1351
Shawnee 3-09,1578
Shawnee 3-10,961
Shawnee 3-11,1884
Shawnee 3-12,652
Shawnee 4-01,1391
Shawnee 4-02,892
Shawnee 4-03,812
Shawnee 4-04,825
Shawnee 4-05,1616
Shawnee 4-06,1109
Shawnee 4-07,1462
Shawnee 4-08,524
Shawnee 4-09,1948
Shawnee 4-11,952
Shawnee 4-12,281
Shawnee 4-13,258
Shawnee 4-14,233
Shell Rock Twp,118
Sheridan,230
Sheridan-Cherokee City,81
Sheridan Precinct,68
Sheridan Twp,77
Sheridan Twp Precinct Sh00011,364
Sherman,657
Sherman - Soldier,710
Sherman Precinct,107
Sherman Twp,607
Shermanville Township,24
Sherwood - Mission,552
Shiley Twp,19
Shiloh,212
Shirley,103
Silv Creek,404
Silverdale,269
Sinclair Township,43
Sioux - Soldier,625
Sitka,39
Smelter,457
Smith Center City I,457
Smith Center City II,503
Smith Center City III,266
Smoky Hill Twp,234
Smoky Hill Twp Precinct 2,8
Smoky Hill Twp Precinct 3,146
Smoky Hill Twp Precinct 4,112
Smoky Hill Twp Precinct 5 H65,236
Smoky Hill Twp Precinct 5 H68,37
Smoky Hill Twp Precinct 6 H68,53
Smoky Township,45
Sodville Twp,72
Soldier,199
Soldier City,70
Solomon,71
Solomon City,739
Solomon Rapids Township,55
Solomon Township,33
Solomon1 - Prec 1,87
Solomon2 - Prec 1,36
South Arma,701
South Bend Twp,430
South Center,319
South Collyer Township,19
South Elsmore Twp,58
South Fifth,666
South Haven City,218
South Haven Twnshp,123
South Homestead Twp,266
South Hutch #1,548
South Hutch #2,785
South Hutch #3,490
South Iola Twp,412
South Mission - Mission,511
South Monmouth - Monmouth,954
South Ogallah Township,68
South Roscoe,47
South Sedan,370
South Sherwood - Mission,569
South Tecumseh - Tecumseh,575
South Tioga East,199
South Tioga West Enclave B,10
South Tioga West Enclave C,1
South Tioga West Enclave H2,16
South Tioga West Enclave H7,2
South Tioga West H7,83
South Tioga West Part A H2,20
South WaKeeney Township,54
South Wea Twp,1197
South Wea Twp ENC A,27
Southside Twp,115
Sp Creek,41
Spearville City,584
Spearville Twp,291
Speed City,29
Spivey,50
Spring Creek Twp,134
Spring Creek Twp.,88
Spring Hill 0-01,2003
Spring Hill 0-03,909
Spring Hill 0-05,481
Spring Hill 0-06,4
Spring Hill 0-08,389
Spring Hill 0-09,1132
Spring Hill City EXC B H6,178
Spring Hill City H26,2266
Spring Hill Twp 0-01,427
Spring Hill Twp 0-02,4
Spring Hill Twp 0-03,125
Spring Hill Twp 0-04,21
Spring Hill Twp 0-05,23
Spring Hill Twp 0-07,407
Spring Hill Twp 0-08,2
Spring Hill Twp 0-09,1
Spring Hill Twp 0-10,625
Spring Hill Twp 0-11,2
Spring Hill Twp 0-12,5
Spring Twp,1202
Spring Valley Twp,177
Springdale Twnshp,262
Springdale/Alex,682
St Bridget Twp,71
St Bridget Twp/Summerfield,57
St Clere Twp,45
St Creek,93
St Francis,1382
St George H51,2402
St George H61,935
St Marys City,1906
St Marys Twp,831
Stanton,757
Stanton Twp,35
Stanton Twp H5 D3,195
Stanton Twp H5 D5,447
Stanton Twp H6,55
Stanton Twp Precinct St00012,141
Star Twp.,120
Stateline Township,42
Sterling,77
Sterling East Ward,929
Sterling Twp,146
Sterling West Ward,590
Stinson Creek - Tecumseh,257
Stranger/Stranger H38,801
Stranger/Stranger H42,528
Strawberry Precinct,83
Sublette 1,707
Sublette 3H122,5
Sublette 3H124,383
Sugar Creek Twp H6,246
Sugar Creek Twp H9,203
Summers Twp,132
Summit,151
Sumner,32
Sumner 59,473
Sumner Twnshp,79
Sumner Twp,39
Sun City Township Prct21,41
Sunflower - Mission,1162
Superior Twp,229
Swan Township,22
Swede Crk Twp,118
Sycamore Twp A,4
Sycamore Twp B,4
Sylvan Grove City,193
Sylvia 60,49
Sylvia City 80,136
Syracuse 1,257
Syracuse 2,174
Syracuse 3,236
Syracuse 4,106
Syracuse 5,276
Talleyrand TWP,96
Taloga,86
Tampa,75
Ten Mile Twp D4,1158
Ten Mile Twp D5,88
Tescott City,170
The Highlands 83,332
THEONI 122,90
Thomas,43
Tilden Twp,51
Timberhill Township,112
Timken City,38
Tisdale,246
Toledo,248
Tonganoxie NO,2938
Tonganoxie Rural,2207
Tonganoxie SO,1383
Toronto City,183
Toronto Twp,200
Towanda,21
Towanda City/Towanda Twp,1992
Towanda Twp A,2
Towanda Twp C,2
Township #1,123
Township #10,117
Township #11-1,377
Township #11-2,1138
Township #12,115
Township #2,298
Township #3-1,67
Township #3-2,811
Township #4,26
Township #5,50
Township #6,67
Township #7,146
Township #8,219
Township #9,29
Township Eight,131
Township Five,428
Township Four,149
Township Nine,244
"Township One, Pct 1",234
"Township One, Pct 2",157
Township Seven,168
Township Six,80
Township Three,294
Township Two,539
Trenton Twp,59
Tribune City,543
Tribune Township,245
Trivoli,33
Troy 61,95
Troy City Precinct,649
Troy Country Precinct,504
Turkey Creek Township,76
Turkey Creek Twp,209
Turkey Creek Twp Prct22,11
Turon City 81,219
Twin Grove Twp,202
TWP - Cambria H71,317
TWP - Dayton H71,93
TWP - Elm Creek H107,457
TWP - Elm Creek H71,307
TWP - Eureka H69,470
TWP - Falun H69,192
TWP - Glendale H107,74
TWP - Greeley 2 H71,17
TWP - Greeley 3 H71,5
TWP - Greeley 4 H71,4
TWP - Greeley H71,611
TWP - Gypsum H69,131
TWP - Liberty H69,131
TWP - Ohio H107,222
TWP - Ohio H69,67
TWP - Pleasant Valley H107,271
TWP - Smoky Hill H107,149
TWP - Smoky Hill H69,36
TWP - Smoky Hill H69 Enclave,2
TWP - Smoky Hill H69 Enclave B,2
TWP - Smoky Hill H71 Exclave,4
TWP - Smoky View H69,669
TWP - Smolan H69,562
TWP - Solomon H71,262
TWP - Spring Creek H107,75
TWP - Spring Creek H69,203
TWP - Walnut H69,428
TWP - Washington H107 (307),5
TWP - Washington H69 (307),82
TWP - Washington H69 (400),27
Twp 1,208
Twp 10,36
Twp 10 Coats City,61
Twp 11 H114,93
Twp 11 H116,58
Twp 11 Sawyer City,66
Twp 12 H114 NE,37
Twp 12 H114 SE,343
Twp 12 H116 NW,65
Twp 12 H116 SW,260
Twp 2,57
Twp 3 East,104
Twp 3 West,118
Twp 4,109
Twp 5 East,212
Twp 5 West,91
Twp 6,263
Twp 6 East,145
Twp 6 Preston City,65
Twp 6 West,68
Twp 7 H114,47
Twp 7 H116,33
Twp 7 Iuka City,99
Twp 8,66
Twp 8 Byers City,28
Twp 9-2,66
Twp 9-3,73
Twp 9 Cullison City,56
Twp Caney P1,446
Twp Caney P2,511
Twp Cherokee P1,197
Twp Cherokee P2,100
Twp Cherry,384
Twp Cherry EnB,1
Twp Drum Creek P1,74
Twp Drum Creek P2,310
Twp Fawn Creek P1,355
Twp Fawn Creek P2,736
Twp Fawn Creek P3,385
Twp Independence P1,1226
Twp Independence P2,193
Twp Independence P3,243
Twp Independence P4,75
Twp Liberty P1,95
Twp Liberty P2,280
Twp Louisburg P1,344
Twp Louisburg P2,45
Twp Parker P1,211
Twp Parker P2,620
Twp Parker P2 EnC,3
Twp Parker P3,10
Twp Rutland P1,243
Twp Rutland P2,17
Twp Sycamore,637
Twp West Cherry,229
UN01,816
UN02,558
Union,316
Union 071,16
Union Center Township,63
Union Precinct,15
Union Township,42
Union Twp,919
Union Twsp.,40
Uniontown City,208
Urban Hills - Soldier,17
VA01,827
Valley,189
Valley 110 Township,42
Valley 110 Township (Old 324),2
Valley 237 Township,2
Valley Center Twp,24
Valley H101,4
Valley H114,594
Valley Township,32
Valley Township Prct23,98
Valley Twp,328
Valley Twp Precinct Va00013,92
Valley Twp/Holyrood,284
Valverde Twnshp H80,86
Vaquero - Mission,453
VC11,1210
VC21,1156
VC31,1171
VC32,82
VC33,9
VC41,1230
VC42,337
VC44,11
Verbena - Mission,113
Verdigris TWP,113
Vermillion Twp/East,76
Vermillion Twp/East/Frankfort,261
Vermillion Twp/West,66
Vermillion Twp/West/Frankfort,264
Vernon,316
Vesper Township,67
VI01,377
Vicksburg Township,21
Victor Twp,12
Victoria Twp,240
Vienna Twp,75
Vining,26
Vining City,4
Vinita,189
Vinland 63 H117,560
Vinland 63 H43,129
Vinland 63 H5,315
Virgil City,44
Voltaire Township,141
Voorhees,121
VTD 000010 - Baxter Springs W1,618
VTD 000010 - Harrison Twp,47
VTD 000020 - Baxter Springs W2,652
VTD 000020 - Sharon Springs P1,253
VTD 000020 - SS Twp P3,34
VTD 000030 - Baxter Springs W3,1114
VTD 000030 - Sharon Springs P2,327
VTD 000030 - SS Twp P4,119
VTD 000040 - Wallace City,38
VTD 000040 - Wallace Twp,88
VTD 00004A - Baxter Springs W4,832
VTD 000050 - Cherokee,278
VTD 000050 - Weskan Twp,254
VTD 000060 - Columbus W1,381
VTD 000070 - Columbus W2,512
VTD 000080 - Columbus W3,449
VTD 000090 - Columbus W4,463
VTD 00010A - Columbus W5,392
VTD 000110 - Crawford,495
VTD 000120 - Galena W1,594
VTD 00013A - Galena W2,514
VTD 000140 - Galena W3,701
VTD 00015A - Galena W4,430
VTD 000170 - Garden / Lowell,1722
VTD 00018A - Garden / St Mines,558
VTD 000190 - Lola,233
VTD 000200 - Lowell,551
VTD 000210 - Lyon / Lyon,278
VTD 000220 - Mineral,149
VTD 000230 - Neosho / Faulkner,75
VTD 000240 - Neosho / Melrose,115
VTD 000250 - Pleasant View,445
VTD 000270 - Ross / Belleview,138
VTD 000280 - Ross / Roseland,185
VTD 000290 - Ross / W Mineral,183
VTD 00030A - Salamanca,422
VTD 000310 - Scammon W1,81
VTD 000320 - Scammon W2,107
VTD 000330 - Scammon W3,108
VTD 000340 - Shawnee,398
VTD 000350 - Sheridan,161
VTD 000360 - Sp Vly / Neutral,510
VTD 00037A - Sp Vly / Sp Vly,390
VTD 180010 - Weir City,443
W BU 110,360
W Cooper 056,51
W Eudora 50 City,1660
W Eudora 50 Twp,71
W FR 110,304
W Hibbard Twp,28
W Sawlog,26
W St John 004,300
W Wakarusa 66 H117,390
W Wakarusa 66 H44,3
W Wakarusa 66 H47,297
W. Center,77
W. Sibley,66
W.Meredith,9
WA/48,536
WA01,89
WA02,365
WA03,13
WA05,1
WA08,2
WA09,3
WA10,41
WA11,2
WA13,4
Wakarusa - Williamsport,738
WaKeeney City Central,407
WaKeeney City East,432
WaKeeney City West,443
WaKeeney Township,250
Wakefield,667
Waldo City,29
Waldo Twp CC2,32
Waldo Twp CC3,11
Waldron City,6
Walker Twp,290
Walnut,972
Walnut-Albert Twp,158
Walnut-Hepler,46
Walnut-Olmitz Twp,124
Walnut 63,82
Walnut Creek Township,34
Walnut Enclave,5
Walnut Grove,266
Walnut Township,175
Walnut Twp,390
Walnut Twp 12,254
Walnut Twp 77,326
Walnut/Stranger H38,612
Walnut/Stranger H42,424
Walton,153
Walton A5,227
Walton Twnshp,121
Wamego City H51,3450
Wamego Twp H51,434
Wamego Twp H61W,238
WARD 01 122-B,4
WARD 01 122-E,264
WARD 01 123-B,392
WARD 02 122,1123
WARD 02 123,16
WARD 03 123,1019
WARD 04 123,510
WARD 05 123,892
WARD 06 122-A,283
WARD 06 122-B,5
WARD 06 122-C,538
WARD 06 123-F,1005
WARD 07 123,683
WARD 08 123-F,1466
WARD 09 123,794
Ward 1,2830
Ward 1 Exclave City Lake,2
Ward 1 Precicnt 1,1033
Ward 1 Precinct 1,514
Ward 1 Precinct 2,1771
Ward 1 Precinct 2 H65,313
Ward 1 Precinct 2 H68,96
Ward 1 Precinct 3 H65,298
Ward 1 Precinct 3 H68,277
Ward 1 Precinct 4,991
Ward 1 Precinct 5 H65,199
Ward 1 Precinct 5 H68,411
Ward 1 Precinct 6 H65,490
Ward 1 Precinct 6 H68,423
Ward 1 Precinct 7 H65,370
Ward 1 Precinct 7 H68,694
Ward 1 Precint 3,1082
WARD 10 123,591
WARD 11 123,831
WARD 12 123,721
WARD 13 123,691
WARD 14 123-A,322
WARD 14 123-B,594
WARD 15 123-A,631
WARD 15 123-B,643
WARD 16 123,1057
Ward 2,3815
Ward 2 Precinct 1 H65,124
Ward 2 Precinct 1 H68,96
Ward 2 Precinct 2,537
Ward 2 Precinct 3,126
Ward 2 Precinct 4,78
Ward 2 Precinct 5,520
Ward 2 Precinct 6,378
Ward 2 Precinct 7,961
Ward 2 Precinct 8,301
Ward 3,4380
Ward 3 Exclave Industrial Park,7
Ward 3 Precinct 1 H65,162
Ward 3 Precinct 1 H68,176
Ward 3 Precinct 2,756
Ward 3 Precinct 3,928
Ward 3 Precinct 4,467
Ward 4,606
Ward 4-1 H114 Comm 1,395
Ward 4-2 H114 Comm 2,394
Ward 4 Precinct 1,577
Ward 4 Precinct 2 H65,337
Ward 4 Precinct 2 H68,49
Ward 4 Precinct 3,857
Ward 4 Precinct 4,875
Ward 5,593
Ward 5 College H114,38
Ward 5 H116,712
Ward 6 Precinct 1,1552
Ward 6 Precinct 2,1266
Ward Four,827
Ward I,700
Ward II,567
Ward III,536
Ward III/Comm1,4
Ward One,783
Ward Pct 0101,466
Ward Pct 0102,508
Ward Pct 0103,426
Ward Pct 0104,588
Ward Pct 0105,881
Ward Pct 0106,969
Ward Pct 0107,3
Ward Pct 0109,1
Ward Pct 0201,532
Ward Pct 0202,437
Ward Pct 0203,461
Ward Pct 0204,414
Ward Pct 0205,380
Ward Pct 0206,499
Ward Pct 0207,340
Ward Pct 0208,381
Ward Pct 0209,530
Ward Pct 0210,523
Ward Pct 0211,414
Ward Pct 0301,512
Ward Pct 0302,394
Ward Pct 0303,467
Ward Pct 0304,468
Ward Pct 0305,336
Ward Pct 0306,364
Ward Pct 0307,522
Ward Pct 0308,413
Ward Pct 0309,602
Ward Pct 0310,56
Ward Pct 0401,473
Ward Pct 0402,699
Ward Pct 0403,392
Ward Pct 0404,651
Ward Pct 0406,590
Ward Pct 0407,355
Ward Pct 0408,527
Ward Pct 0409,497
Ward Pct 0410,516
Ward Pct 0411,143
Ward Pct 0414,52
Ward Pct 0415,339
Ward Pct 0501,433
Ward Pct 0502,482
Ward Pct 0503,444
Ward Pct 0504,449
Ward Pct 0505,538
Ward Pct 0506,435
Ward Pct 0507,413
Ward Pct 0508,376
Ward Pct 0509,700
Ward Pct 0510,711
Ward Pct 0511,663
Ward Pct 0514,447
Ward Pct 0515,195
Ward Pct 0591,222
Ward Pct 0601,469
Ward Pct 0602,580
Ward Pct 0603,502
Ward Pct 0604,639
Ward Pct 0605,511
Ward Pct 0606,425
Ward Pct 0607,402
Ward Pct 0608,718
Ward Pct 0609,1473
Ward Pct 0701,483
Ward Pct 0702,515
Ward Pct 0703,574
Ward Pct 0704,536
Ward Pct 0705,421
Ward Pct 0706,404
Ward Pct 0707,423
Ward Pct 0709,345
Ward Pct 0710,434
Ward Pct 0711,618
Ward Pct 0801,466
Ward Pct 0802,476
Ward Pct 0803,541
Ward Pct 0804,534
Ward Pct 0805,740
Ward Pct 0806,384
Ward Pct 0807,503
Ward Pct 0808,430
Ward Pct 0809,529
Ward Pct 0810,393
Ward Pct 0811,566
Ward Pct 0901,140
Ward Pct 0902,451
Ward Pct 0903,733
Ward Pct 0904,584
Ward Pct 0905,598
Ward Pct 0906,613
Ward Pct 0908,900
Ward Pct 0909,386
Ward Pct 0910,869
Ward Pct 0911,430
Ward Pct 0912,296
Ward Pct 1001,551
Ward Pct 1002,397
Ward Pct 1003,835
Ward Pct 1004,538
Ward Pct 1005,487
Ward Pct 1006,433
Ward Pct 1007,526
Ward Pct 1008,490
Ward Pct 1009,353
Ward Pct 1010,564
Ward Pct 1011,792
Ward Pct 1013,60
Ward Pct 1014,556
Ward Pct 1101,392
Ward Pct 1102,500
Ward Pct 1103,418
Ward Pct 1104,644
Ward Pct 1105,540
Ward Pct 1106,519
Ward Pct 1107,541
Ward Pct 1108,553
Ward Pct 1109,555
Ward Pct 1110,354
Ward Pct 1201,583
Ward Pct 1202,557
Ward Pct 1203,539
Ward Pct 1204,600
Ward Pct 1205,510
Ward Pct 1206,697
Ward Pct 1207,745
Ward Pct 1208,601
Ward Pct 1209,979
Ward Pct 1211,852
Ward Pct 1213,606
Ward Pct 1214,531
Ward Pct 1215,917
Ward Pct 1216,1029
Ward Pct 1217,8
Ward Pct 1219,112
Ward Pct 1220,715
Ward Pct 1231,451
Ward Pct 1301,2
Ward Pct 1302,289
Ward Pct 1305,70
Ward Pct 1306,203
Ward Pct 1308,9
Ward Pct 1309,173
Ward Pct 1312,1019
Ward Pct 1321,151
Ward Pct 1322,138
Ward Pct 1330,351
Ward Pct 1401,935
Ward Pct 1402,835
Ward Pct 1403,475
Ward Pct 1404,1091
Ward Pct 1405,499
Ward Pct 1501,850
Ward Pct 1502,534
Ward Pct 1503,87
Ward Three,513
Ward Two,545
Waring,65
Washburn - Mission,862
Washington,337
Washington City Precinct,662
Washington Precinct,142
Washington Township,327
Washington Twp,372
Washington Twp / Republic,49
Waterville Twp,95
Waterville Twp/Waterville,471
Wathena City Precinct,854
Wathena Country Precinct,190
Waverly City,374
Wayne Precinct,131
Wayne Twp,57
WBC 110,109
WBC 111,5
WD 1A,1517
WD 1ABX,2
WD 2A,1272
WD 2ABX,37
WD 2ACX,30
WD 2ADX,3
WD 3A,154
WD 4A,1751
WD 5A,1786
Webber City,21
Webster Township,39
Webster TWP,20
Welda Twp,216
Wellington City 1,1835
Wellington City 2,3045
Wellington Lake Exclave,3
Wellington Twnshp H 80,83
Wellington Twnshp H79,163
Wellington Twnshp H80 Pt A,5
Wellington Twnshp H80A,14
Wells Twp,96
Wellsville City,1369
Wendell Twp,42
West Branch,313
West Center,104
West Cottonwood Falls,309
West Ellsworth,544
West Elm Twp,415
West Erie Twp,502
West Fairview,584
West Falls,69
West Lincoln,124
West Marion Township,74
West Middle Creek Twp D2,461
West Middle Creek Twp D5,157
West Morgan Twp,304
West Plains TWP,104
West Potter - Topeka,96
West Rossville - Rossville,561
West Sarcoxie Township,150
West Second,746
West Silver Lake - Silver Lake,559
West Strong,19
West Strong City,44
West Third,1502
West Union Township,43
West Valley EXC H6,293
West Valley Twp H6,447
West Valley Twp H9,43
West Washington Twp,97
West Wichita - Soldier,581
Western Twp.,23
Westminster 64,79
Westola,47
Westphalia City,90
Westphalia Twp,138
Westwood 0-01,819
Westwood 0-02,623
Westwood Hills 0-01,334
Wetmore City,196
Wetmore Township,98
Wheatland,109
Wheatland Twp,154
White Cloud City Precinct,98
White Cloud Country Precinct,62
White Rock Township,25
White Rock Twp,84
White Township Part A,164
White Township Part B,112
Whitemound Township,30
Whitewater/Milton - 72,533
Whitfield - Soldier,599
Whiting,98
Whiting City,138
Wilburn Twp,58
Wildcat Township,130
Wildcat Twp-H64,654
Wildcat Twp-H67,2
Wildhorse Township,48
Willard - Dover,510
Williamsburg City,220
Williamsburg Twp,264
Willis City,21
Willow Springs 67 H117 CC5,26
Willow Springs 67 H5 CC3,1126
Willow Springs 67 H5 CC5,116
Willowbrook 82,91
Willowdale,212
Willowdale 1,28
Wilmore City,31
Wilson,145
Wilson City,527
Wilson Twp,215
Windom City,77
Windsor,102
Winfield Twp,17
Wingfield,135
Winona City,139
Winona Twp.,50
Winterset Twp CC1,41
Woodbine City,118
YC #1,499
YC #2,407
Yoder H114,402
York - Mission,686
York 072,29
York Outer - Mission,73
Yucca - Mission,256
Zeandale Twp,277
Zenda,47
