text_res_zip4,Count
1598,11
1599,12
1600,80
1601,132
1602,161
1603,120
1604,147
1605,188
1606,146
1607,127
1608,126
1609,167
1610,99
1611,161
1612,120
1613,161
1614,116
1615,149
1616,140
1617,143
1618,133
1619,131
1620,163
1621,180
1622,148
1623,141
1624,148
1625,169
1626,159
1627,141
1628,159
1629,126
1630,136
1631,143
1632,120
1633,131
1634,153
1635,146
1636,143
1637,132
1638,142
1639,147
164,1
1640,112
1641,121
1642,147
1643,128
1644,96
1645,130
1646,125
1647,127
1648,106
1649,104
1650,99
1651,110
1652,99
1653,90
1654,95
1655,91
1656,120
1657,74
1658,76
1659,98
1660,59
1661,74
1662,82
1663,74
1664,65
1665,53
1666,65
1667,60
1668,58
1669,55
1670,55
1671,41
1672,64
1673,26
1674,62
1675,50
1676,62
1677,68
1678,40
1679,51
1680,32
1681,27
1682,32
1683,20
1684,14
1685,27
1686,10
1687,24
1688,25
1689,27
1690,23
1691,26
1692,28
1693,29
1694,44
1695,19
1696,36
1697,11
1698,16
1699,7
1700,62
1701,103
1702,126
1703,139
1704,112
1705,103
1706,90
1707,118
1708,128
1709,142
1710,167
1711,159
1712,165
1713,153
1714,151
1715,173
1716,153
1717,135
1718,149
1719,162
1720,177
1721,130
1722,159
1723,143
1724,126
1725,124
1726,128
1727,127
1728,134
1729,130
1730,127
1731,142
1732,140
1733,125
1734,149
1735,106
1736,129
1737,122
1738,102
1739,120
1740,102
1741,114
1742,117
1743,80
1744,94
1745,87
1746,89
1747,86
1748,98
1749,106
1750,112
1751,108
1752,74
1753,88
1754,114
1755,98
1756,79
1757,107
1758,69
1759,74
1760,48
1761,64
1762,56
1763,81
1764,40
1765,56
1766,64
1767,68
1768,58
1769,62
1770,46
1771,44
1772,42
1773,62
1774,45
1775,46
1776,30
1777,36
1778,44
1779,42
1780,43
1781,39
1782,26
1783,41
1784,38
1785,36
1786,36
1787,30
1788,51
1789,25
1790,13
1791,26
1792,31
1793,21
1794,16
1795,24
1796,27
1797,12
1798,19
1799,13
1800,62
1801,115
1802,138
1803,126
1804,161
1805,116
1806,143
1807,138
1808,142
1809,152
1810,127
1811,144
1812,136
1813,119
1814,129
1815,120
1816,148
1817,130
1818,159
1819,139
1820,126
1821,132
1822,119
1823,171
1824,110
1825,120
1826,135
1827,146
1828,130
1829,112
1830,123
1831,118
1832,117
1833,147
1834,116
1835,99
1836,136
1837,111
1838,100
1839,99
1840,126
1841,88
1842,92
1843,113
1844,92
1845,92
1846,98
1847,77
1848,79
1849,82
1850,83
1851,90
1852,81
1853,68
1854,99
1855,60
1856,89
1857,82
1858,73
1859,60
1860,70
1861,54
1862,45
1863,52
1864,67
1865,52
1866,60
1867,45
1868,38
1869,41
1870,47
1871,38
1872,58
1873,43
1874,43
1875,54
1876,37
1877,37
1878,39
1879,26
1880,56
1881,29
1882,43
1883,29
1884,33
1885,35
1886,37
1887,29
1888,35
1889,40
1890,46
1891,35
1892,14
1893,30
1894,27
1895,21
1896,12
1897,21
1898,11
1899,23
19,1
1900,60
1901,111
1902,122
1903,123
1904,117
1905,122
1906,137
1907,117
1908,105
1909,114
1910,107
1911,118
1912,110
1913,135
1914,129
1915,122
1916,158
1917,162
1918,138
1919,130
1920,143
1921,115
1922,131
1923,96
1924,134
1925,141
1926,116
1927,93
1928,118
1929,110
1930,95
1931,122
1932,104
1933,120
1934,87
1935,101
1936,111
1937,142
1938,120
1939,70
1940,117
1941,90
1942,115
1943,96
1944,88
1945,138
1946,104
1947,75
1948,76
1949,67
1950,84
1951,92
1952,73
1953,47
1954,59
1955,53
1956,69
1957,74
1958,57
1959,61
1960,68
1961,50
1962,55
1963,71
1964,55
1965,57
1966,57
1967,52
1968,52
1969,58
1970,41
1971,33
1972,63
1973,38
1974,48
1975,40
1976,36
1977,32
1978,41
1979,31
1980,45
1981,23
1982,29
1983,30
1984,25
1985,26
1986,18
1987,27
1988,13
1989,15
1990,24
1991,25
1992,15
1993,21
1994,11
1995,15
1996,10
1997,16
1998,15
1999,26
2,1
2000,80
2001,96
2002,100
2003,91
2004,97
2005,116
2006,100
2007,112
2008,124
2009,120
2010,99
2011,110
2012,143
2013,116
2014,112
2015,126
2016,123
2017,112
2018,129
2019,116
2020,136
2021,127
2022,105
2023,96
2024,95
2025,127
2026,114
2027,102
2028,93
2029,110
2030,99
2031,109
2032,112
2033,108
2034,113
2035,119
2036,80
2037,75
2038,100
2039,85
2040,111
2041,74
2042,91
2043,105
2044,81
2045,113
2046,98
2047,66
2048,93
2049,114
2050,68
2051,65
2052,90
2053,85
2054,55
2055,50
2056,49
2057,55
2058,55
2059,68
2060,44
2061,49
2062,36
2063,56
2064,39
2065,35
2066,48
2067,43
2068,42
2069,56
2070,25
2071,34
2072,43
2073,48
2074,33
2075,50
2076,32
2077,36
2078,34
2079,27
2080,28
2081,22
2082,17
2083,15
2084,36
2085,24
2086,29
2087,28
2088,41
2089,26
2090,32
2091,26
2092,21
2093,18
2094,27
2095,20
2096,23
2097,22
2098,11
2099,11
2100,76
2101,125
2102,149
2103,150
2104,133
2105,130
2106,153
2107,136
2108,143
2109,117
2110,130
2111,127
2112,124
2113,108
2114,114
2115,163
2116,145
2117,131
2118,122
2119,105
2120,118
2121,128
2122,138
2123,154
2124,121
2125,110
2126,110
2127,117
2128,152
2129,139
2130,122
2131,122
2132,139
2133,134
2134,131
2135,117
2136,144
2137,104
2138,118
2139,108
2140,110
2141,90
2142,117
2143,109
2144,111
2145,74
2146,97
2147,101
2148,103
2149,102
2150,89
2151,98
2152,110
2153,98
2154,97
2155,98
2156,77
2157,79
2158,89
2159,69
2160,55
2161,78
2162,90
2163,83
2164,87
2165,72
2166,107
2167,59
2168,51
2169,55
2170,53
2171,56
2172,54
2173,56
2174,26
2175,63
2176,83
2177,58
2178,51
2179,25
2180,41
2181,54
2182,34
2183,22
2184,21
2185,28
2186,14
2187,20
2188,41
2189,39
2190,24
2191,27
2192,36
2193,22
2194,52
2195,49
2196,16
2197,17
2198,16
2199,16
2200,92
2201,129
2202,145
2203,119
2204,100
2205,149
2206,125
2207,145
2208,196
2209,166
2210,159
2211,150
2212,122
2213,153
2214,162
2215,121
2216,136
2217,79
2218,112
2219,104
2220,120
2221,105
2222,109
2223,92
2224,101
2225,116
2226,125
2227,105
2228,144
2229,123
2230,122
2231,134
2232,139
2233,125
2234,110
2235,107
2236,133
2237,116
2238,109
2239,117
2240,107
2241,118
2242,118
2243,124
2244,114
2245,74
2246,104
2247,91
2248,72
2249,70
2250,125
2251,100
2252,104
2253,75
2254,76
2255,83
2256,74
2257,81
2258,76
2259,71
2260,68
2261,77
2262,48
2263,53
2264,59
2265,58
2266,51
2267,42
2268,52
2269,47
2270,44
2271,38
2272,66
2273,47
2274,52
2275,34
2276,60
2277,55
2278,30
2279,31
228,1
2280,35
2281,24
2282,32
2283,33
2284,31
2285,26
2286,40
2287,22
2288,45
2289,23
2290,31
2291,32
2292,24
2293,24
2294,28
2295,23
2296,14
2297,15
2298,5
2299,21
2300,64
2301,133
2302,111
2303,131
2304,133
2305,140
2306,114
2307,119
2308,130
2309,152
2310,136
2311,112
2312,127
2313,151
2314,144
2315,138
2316,142
2317,135
2318,139
2319,183
2320,122
2321,114
2322,123
2323,117
2324,118
2325,110
2326,134
2327,128
2328,98
2329,119
2330,106
2331,71
2332,112
2333,104
2334,113
2335,100
2336,115
2337,110
2338,116
2339,109
2340,128
2341,100
2342,137
2343,82
2344,100
2345,84
2346,107
2347,103
2348,113
2349,119
2350,69
2351,114
2352,89
2353,74
2354,80
2355,92
2356,76
2357,87
2358,63
2359,59
2360,50
2361,61
2362,52
2363,41
2364,40
2365,28
2366,36
2367,51
2368,31
2369,45
2370,60
2371,39
2372,25
2373,29
2374,36
2375,32
2376,42
2377,46
2378,31
2379,30
2380,29
2381,21
2382,32
2383,46
2384,18
2385,16
2386,24
2387,21
2388,25
2389,9
2390,25
2391,12
2392,14
2393,3
2394,22
2395,21
2396,16
2397,20
2398,21
2399,13
2400,80
2401,103
2402,105
2403,166
2404,131
2405,92
2406,116
2407,139
2408,106
2409,167
2410,117
2411,149
2412,119
2413,121
2414,142
2415,123
2416,113
2417,125
2418,127
2419,114
2420,128
2421,117
2422,121
2423,122
2424,99
2425,116
2426,132
2427,93
2428,130
2429,107
2430,99
2431,111
2432,94
2433,122
2434,113
2435,107
2436,117
2437,127
2438,112
2439,107
2440,112
2441,90
2442,96
2443,92
2444,115
2445,105
2446,89
2447,98
2448,77
2449,93
2450,65
2451,81
2452,86
2453,80
2454,99
2455,80
2456,87
2457,75
2458,64
2459,71
2460,88
2461,44
2462,58
2463,46
2464,44
2465,42
2466,42
2467,39
2468,53
2469,41
2470,48
2471,45
2472,21
2473,51
2474,31
2475,33
2476,41
2477,13
2478,9
2479,21
2480,9
2481,20
2482,19
2483,11
2484,18
2485,9
2486,11
2487,7
2488,9
2489,7
2490,3
2491,6
2492,9
2493,13
2494,13
2495,13
2496,26
2497,11
2498,19
2499,11
2500,102
2501,90
2502,125
2503,104
2504,144
2505,150
2506,124
2507,91
2508,119
2509,166
2510,134
2511,91
2512,117
2513,102
2514,113
2515,131
2516,113
2517,128
2518,123
2519,119
2520,142
2521,141
2522,119
2523,105
2524,115
2525,134
2526,131
2527,79
2528,124
2529,109
2530,138
2531,108
2532,100
2533,101
2534,111
2535,83
2536,101
2537,120
2538,114
2539,120
2540,120
2541,107
2542,90
2543,106
2544,115
2545,118
2546,71
2547,100
2548,93
2549,100
2550,82
2551,100
2552,75
2553,85
2554,79
2555,82
2556,120
2557,55
2558,88
2559,108
2560,82
2561,80
2562,90
2563,80
2564,71
2565,49
2566,49
2567,59
2568,59
2569,42
2570,38
2571,58
2572,60
2573,52
2574,43
2575,53
2576,36
2577,30
2578,28
2579,42
2580,21
2581,21
2582,31
2583,24
2584,31
2585,20
2586,31
2587,32
2588,30
2589,26
2590,11
2591,18
2592,17
2593,21
2594,23
2595,21
2596,23
2597,43
2598,17
2599,8
2600,47
2601,73
2602,100
2603,112
2604,114
2605,119
2606,111
2607,116
2608,114
2609,114
2610,123
2611,116
2612,106
2613,139
2614,108
2615,148
2616,124
2617,107
2618,136
2619,115
2620,99
2621,137
2622,90
2623,98
2624,140
2625,114
2626,134
2627,120
2628,134
2629,103
2630,97
2631,124
2632,128
2633,112
2634,121
2635,126
2636,128
2637,129
2638,132
2639,103
2640,119
2641,122
2642,88
2643,104
2644,84
2645,86
2646,98
2647,102
2648,85
2649,94
2650,103
2651,75
2652,103
2653,92
2654,87
2655,92
2656,76
2657,61
2658,46
2659,67
266,1
2660,80
2661,61
2662,50
2663,43
2664,45
2665,35
2666,29
2667,47
2668,65
2669,33
2670,32
2671,43
2672,28
2673,27
2674,40
2675,25
2676,18
2677,22
2678,17
2679,19
2680,24
2681,39
2682,25
2683,25
2684,22
2685,18
2686,41
2687,29
2688,30
2689,27
2690,28
2691,13
2692,25
2693,22
2694,25
2695,12
2696,44
2697,15
2698,17
2699,8
2700,76
2701,107
2702,94
2703,83
2704,96
2705,91
2706,95
2707,138
2708,105
2709,108
2710,131
2711,86
2712,112
2713,126
2714,120
2715,125
2716,121
2717,166
2718,113
2719,138
2720,118
2721,115
2722,121
2723,135
2724,122
2725,98
2726,99
2727,129
2728,145
2729,111
2730,116
2731,93
2732,119
2733,95
2734,110
2735,89
2736,95
2737,88
2738,106
2739,92
2740,102
2741,110
2742,102
2743,93
2744,101
2745,62
2746,67
2747,72
2748,80
2749,63
2750,87
2751,45
2752,109
2753,72
2754,63
2755,42
2756,67
2757,70
2758,59
2759,60
2760,62
2761,62
2762,44
2763,46
2764,87
2765,65
2766,57
2767,42
2768,39
2769,22
2770,19
2771,22
2772,43
2773,33
2774,57
2775,34
2776,45
2777,38
2778,49
2779,39
2780,28
2781,39
2782,42
2783,26
2784,28
2785,31
2786,36
2787,13
2788,23
2789,12
2790,39
2791,22
2792,19
2793,22
2794,14
2795,25
2796,29
2797,23
2798,9
2799,10
2800,42
2801,74
2802,92
2803,100
2804,109
2805,106
2806,116
2807,96
2808,132
2809,119
2810,113
2811,118
2812,78
2813,83
2814,101
2815,107
2816,110
2817,121
2818,110
2819,86
2820,87
2821,118
2822,120
2823,75
2824,92
2825,96
2826,98
2827,120
2828,100
2829,80
2830,131
2831,116
2832,116
2833,126
2834,97
2835,79
2836,102
2837,100
2838,77
2839,115
2840,80
2841,71
2842,68
2843,89
2844,78
2845,74
2846,66
2847,58
2848,66
2849,82
2850,57
2851,79
2852,85
2853,60
2854,57
2855,55
2856,76
2857,57
2858,75
2859,45
2860,41
2861,47
2862,51
2863,41
2864,33
2865,52
2866,33
2867,44
2868,45
2869,37
2870,47
2871,43
2872,31
2873,33
2874,35
2875,25
2876,31
2877,32
2878,11
2879,15
2880,28
2881,18
2882,30
2883,39
2884,15
2885,14
2886,15
2887,21
2888,24
2889,30
2890,20
2891,22
2892,17
2893,18
2894,19
2895,27
2896,13
2897,19
2898,8
2899,10
2900,59
2901,98
2902,78
2903,71
2904,93
2905,73
2906,78
2907,109
2908,82
2909,88
2910,88
2911,74
2912,85
2913,132
2914,96
2915,80
2916,93
2917,93
2918,99
2919,94
2920,89
2921,70
2922,92
2923,111
2924,91
2925,100
2926,68
2927,99
2928,96
2929,74
2930,89
2931,111
2932,89
2933,83
2934,72
2935,83
2936,100
2937,94
2938,96
2939,83
2940,84
2941,63
2942,84
2943,60
2944,61
2945,58
2946,82
2947,91
2948,96
2949,70
2950,69
2951,50
2952,62
2953,65
2954,56
2955,48
2956,60
2957,29
2958,44
2959,70
2960,49
2961,45
2962,60
2963,43
2964,61
2965,34
2966,43
2967,39
2968,41
2969,27
2970,45
2971,37
2972,31
2973,34
2974,22
2975,22
2976,22
2977,43
2978,25
2979,17
2980,19
2981,18
2982,19
2983,13
2984,20
2985,17
2986,21
2987,8
2988,8
2989,13
2990,17
2991,11
2992,8
2993,13
2994,9
2995,4
2996,7
2997,16
2998,4
2999,18
3000,77
3001,83
3002,113
3003,96
3004,118
3005,78
3006,106
3007,116
3008,135
3009,110
3010,115
3011,120
3012,128
3013,106
3014,114
3015,109
3016,125
3017,118
3018,114
3019,129
3020,133
3021,95
3022,88
3023,103
3024,96
3025,98
3026,114
3027,85
3028,93
3029,116
3030,107
3031,104
3032,114
3033,78
3034,111
