text_election_code_3,Count
PR2259,1
PR2260,1
PR2270,7
PR2289,1
PR3105,11
PR3293,1
PR3299,7
PR8200,1
PR8288,3
PR8784,1
PR955,1
PR991,2
PRHC06,1
SP,49
SP'16,2
SP 389,40
SP000,9
SP0001,1
SP0003,4
SP0004,3
SP0006,3
SP0007,15
SP001,11
SP0012,2
SP0014,3
SP002,3
SP0041,2
SP01,5
SP0101,9
SP0103,13
SP011,7
SP0111,3
SP0112,68
SP012,4
SP0121,4
SP0125,155
SP013,3
SP015,2
SP0197,1
SP02,1
SP0201,1
SP0202,1
SP0204,1
SP021,19
SP0217,2
SP0218,28
SP0219,1
SP0222,3
SP0223,55
SP023,25
SP0291,2
SP0293,1
SP0296,1
SP0299,5
SP0301,5
SP0302,15
SP0304,5
SP0305,7
SP0310,1
SP0316,8
SP0319,4
SP033,66
SP034,6
SP0388,6
SP0399,2
SP0400,1
SP0401,2
SP0403,2
SP0405,26
SP0406,9
SP0408,5
SP041,2
SP0410,26
SP0417,25
SP0419,54
SP0421,68
SP0423,7
SP0425,68
SP043,49
SP0489,32
SP0493,121
SP0495,1
SP0497,2
SP0499,1
SP0501,1
SP0503,14
SP0505,20
SP051,99
SP0510,30
SP0512,7
SP0514,219
SP0517,25
SP052,11
SP0523,1317
SP0524,5002
SP053,1
SP054,28
SP057,39
SP0599,2
SP06,10
SP0606,6
SP0607,70
SP0614,6
SP0616,2
SP0623,329
SP0693,6
SP0699,1
SP06AT,2
SP0709,8
SP0711,2
SP0717,12
SP0718,8
SP0723,83
SP0792,1
SP08,8
SP0801,5
SP0802,8
SP0805,7
SP0813,1
SP0815,7
SP0819,97
SP0820,31
SP0821,57
SP0822,808
SP0823,639
SP0830,104
SP0901,22
SP0904,1
SP0905,4
SP0906,2
SP0920,1
SP0995,1
SP0997,2
SP09EL,7
SP1,2
SP10,6
SP100,2
SP1009,12
SP101,3
SP1014,41
SP1017,9
SP1018,12
SP1019,1
SP102,1
SP1020,15
SP1022,27
SP1023,198
SP1025,2
SP1029,1
SP1031,2
SP1039,1
SP105,45
SP1070,4
SP1079,4
SP1090,1
SP1105,7
SP1113,1
SP1115,14
SP1116,3
SP112,39
SP1123,1
SP1129,8
SP114,26
SP1140,1
SP1149,5
SP1160,7
SP1179,1
SP1199,2
SP1207,1
SP1209,1
SP1210,14
SP1213,1
SP1214,3
SP1215,1
SP1218,6
SP1219,1
SP1239,1
SP1250,2
SP1269,1
SP1270,5
SP1289,8
SP1293,1
SP1295,1
SP1299,1
SP1300,2
SP1312,1
SP1319,4
SP14,13
SP1609,3
SP1697,1
SP17,2
SP1794,1
SP1894,1
SP19,27
SP1993,1
SP1997,3
SP1999,9
SP2000,19
SP2001,5
SP2002,17
SP2003,10
SP2004,6
SP2005,19
SP2006,11
SP2007,579
SP2008,20
SP2009,98
SP201,3
SP2010,37
SP2011,17
SP2012,107
SP2013,142
SP2014,200
SP2015,85
SP2016,90
SP2017,164
SP2018,126
SP2019,284
SP2020,38
SP2021,270
SP2022,490
SP2023,3001
SP2024,1393
SP203,6
SP206,2
SP2103,5
SP2104,1
SP2179,1
SP220,13
SP2201,14
SP2249,3
SP2260,5
SP2263,1
SP2299,6
SP22MN,33
SP2396,5
SP24,185
SP2406,2
SP244,5
SP245,230
SP24ST,1286
SP2503,2
SP2505,2
SP251,26
SP252,8
SP257B,74
SP258,29
SP264,3
SP270,5
SP282,2
SP289,10
SP2997,1
SP3,3
SP306,15
SP309,198
SP311,157
SP312,19
SP320,1
SP3260,1
SP330,12
SP3319,3
SP3353,13
SP3357,10
SP336,20
SP34,1
SP344,8
SP346,1
SP35,7
SP350,1
SP360,114
SP363,2
SP371,23
SP381,2
SP385,57
SP3882,143
SP39,3
SP396,9
SP40,2
SP4024,40
SP405,5
SP406,6
SP408B,188
SP4103,8
SP410B,180
SP418R,77
SP4197,4
SP420,19
SP4202,2
SP421,20
SP4230,3
SP4296,3
SP43,1
SP4301,1
SP4309,3
SP434,6
SP4400,15
SP443,21
SP448,72
SP4495,4
SP4522,55
SP459,5
SP460,5
SP4604,5
SP4610,11
SP4699,7
SP47,1
SP476,1
SP4792,1
SP4798,4
SP4814,8
SP482,9
SP487,3
SP4892,714
SP49,19
SP5,6
SP508,11
SP5110,9
SP5139,1
SP52,16
SP5200,4
SP5210,1
SP5230,6
SP524,1051
SP5249,2
SP5298,8
SP54,3
SP56,3
SP5608,10
SP5702,3
SP5796,1
SP5812,3
SP5900,9
SP6011,15
SP6012,18
SP6108,4
SP6109,11
SP6149,1
SP6179,1
SP6208,11
SP6279,2
SP6299,1
SP6303,2
SP6309,10
SP6312,14
SP6314,13
SP6397,1
SP6402,5
SP6501,22
SP6507,48
SP6600,5
SP6705,4
SP6810,5
SP686,1
SP6899,3
SP696,2
SP7,1
SP7189,1
SP7290,2
SP7524,20
SP8179,1
SP8269,1
SP8319,4
SP899,1
SP911,1
SP9169,1
SP9199,3
SP9200,30
SP9263,3
SP931,3
SP9310,1
SP9506,1
SP951,2
SP9510,4
SP953,20
SP961,6
SP962,3
SP971,7
SP9710,26
SP972,1
SP973,3
SP9805,4
SP981,3
SP9813,6
SP9902,1
SP9904,3
SP991,5
SP992,2
SP993,17
SP994,48
SP9LON,6
SPAB05,5
SPAB07,8
SPAC02,1
SPB072,18
SPB339,135
SPB434,21
SPBA15,3
SPBC07,3
SPBC12,1
SPBCL6,7
SPBE07,7
SPBE17,19
SPBU15,1
SPC,2
SPC268,4
SPC311,13
SPC331,25
SPC415,1
SPCH05,3
SPCITY,7
SPCR07,7
SPCV,4
SPCV21,4
SPCW12,69
SPDB07,3
SPDC07,2
SPDWES,5
SPE,7
SPEB04,2
SPED09,2
SPEL06,20
SPEU07,10
SPF511,3
SPFB01,5
SPFC21,7
SPGM07,28
SPGN08,3
SPGN17,1726
SPGO,3
SPHB06,5
SPHB07,2
SPHO1,7
SPHS17,17
SPJF33,1
SPLC09,1
SPLLIB,2
SPMC,2
SPMC08,2
SPML05,1
SPMPCI,8
SPMPTX,29
SPMV22,2
SPOBO6,2
SPPL07,2
SPR21,136
SPRB04,4
SPRB05,1
SPRH04,5
SPRK06,1
SPSB05,8
SPSB07,11
SPSBF6,3
SPSC07,25
SPSCH,9
SPSD,12
SPSL05,3
SPSQ09,1
SPSS,1
SPST06,2
SPST10,2
SPST16,3
SPSTQ,2
SPSW10,1
SPTH09,7
SPUQ07,2
SPVC07,3
SPWC19,4
SPWF18,33
