text_election_code_5,Count
CGAP,45
CGCE06,1
CGCG,3
CGCG10,3
CGFR,2
CGHB06,3
CGNE,8
CGS,69
CGS06,10
CGS103,1
CGST08,3
CP 23,72
CP0002,5
CP0004,4
CP0005,12
CP0006,1
CP0007,3
CP0008,14
CP0009,8
CP0010,62
CP0102,3
CP0302,7
CP0408,13
CP0492,1
CP07,5
CP09,4
CP15,1
CP17,14
CP1989,3
CP1991,2
CP1993,5
CP1994,2
CP1995,16
CP1997,27
CP1998,1
CP1999,19
CP2000,8
CP2001,29
CP2002,1
CP2003,159
CP2004,3
CP2005,157
CP2006,20
CP2007,267
CP2008,5
CP2009,128
CP201,1
CP2010,26
CP2011,135
CP2012,14
CP2013,164
CP2014,6
CP2015,358
CP2016,9
CP2017,851
CP2019,1630
CP2021,6442
CP2023,18254
CP203,4
CP2250,2
CP23,6
CP287,1
CP296,2
CP304,1
CP305,2
CP381,29
CP399,2
CP9702,2
CPCH07,2
CPCP06,1
CPFR10,2
CPG 21,125
CPHE06,1
CPNC15,6
GN1129,1
GN1149,8
GN1160,15
GN1180,16
GN1982,1
GN1984,10
GN1986,42
GN1988,189
GN1990,216
GN1992,1276
GN1994,625
GN1996,2694
GN1998,1149
GN2000,5226
GN2002,2729
GN2004,12663
GN2006,5524
GN2007,2
GN2008,25151
GN2010,10066
GN2012,35894
GN2014,23100
GN2016,81859
GN2018,121668
GN2020,176074
GN2022,96137
GN4197,14
GN4202,6
GN4296,2
GN4301,25
GN4495,10
GN4693,5
GN4699,12
GN4798,1
MB#383,172
MB/SP,6
MB/WC,5
MB0108,207
MB0110,25
MB0112,340
MB0114,2
MB0115,255
MB0116,205
MB0120,1874
MB0121,7213
MB0123,4487
MB0211,15
MB0215,18
MB0216,120
MB0219,14
MB0315,49
MB0320,83
MB0322,4419
MB0412,2086
MB0414,256
MB0416,25
MB0423,3725
MB0506,61
MB0508,67
MB0513,9
MB0516,75
MB0517,506
MB0518,1399
MB0519,1875
MB0607,27
MB0611,41
MB0613,518
MB0615,105
MB0616,605
MB0618,208
MB0619,225
MB0622,287
MB0623,4973
MB0711,14
MB0719,61
MB0807,7
MB0823,405
MB0830,41
MB0907,56
MB0915,77
MB0916,202
MB0917,91
MB0918,662
MB0919,1198
MB0921,230
MB0922,391
MB1007,236
MB1013,502
MB109,1
MB1107,96
MB1109,11
MB1113,403
MB112,2
MB1205,328
MB1211,19
MB1213,21
MB1301,19
MB1302,95
MB1501,82
MB15B,6
MB1601,30
MB17,212
MB1701,112
MB17LA,82
MB1901,230
MB1995,4
MB2000,2
MB2005,19
MB2006,61
MB2007,177
MB2008,64
MB2009,247
MB2010,33
MB2011,27
MB2012,43
MB2013,221
MB2014,408
MB2015,1047
MB2016,473
MB2017,291
MB2018,174
MB2019,753
MB2020,739
MB2022,903
MB2023,2
MB2024,9
MB229,408
MB231,86
MB232,146
MB233,469
MB242,4
MB263,21
MB274,3
MB293,9
MB305,422
MB3408,56
MB360,8
MB368,85
MB383,15
MB394,46
MB396,27
MB402,154
MB415,9
MB416,64
MB437,215
MB4604,5
MB464,68
MB490,107
MB501,322
MB509,4
MB5116,105
MB512,674
MB5398,19
MB5410,36
MB5411,15
MB6115,308
MB615,54
MB6215,59
MB9410,4
MBAL06,3
MBAU06,8
MBAUG,57
MBBE07,48
MBBE09,13
MBD423,81
MBHD07,3
MBMV06,15
MBNCO,1
MBOCA,3
MBPC09,15
MBREC,14
MBSB09,7
MBSD07,47
MBSLS,2
MBST06,64
MBST17,19
PP0001,1
PP1992,16
PP2024,577
PR0001,11
PR004,1
PR041,7
PR051,3
PR1986,3
PR1988,9
PR1990,45
PR1992,134
PR1994,127
PR1996,402
PR1998,308
PR2000,489
PR2002,559
PR2004,1369
PR2006,575
PR2008,1280
PR2010,2017
PR2012,2750
PR2014,2419
PR2016,6538
PR2018,14778
PR2020,90858
PR2022,146081
PR2250,26
PR2259,1
PR2260,2
PR2270,10
PR2289,4
PR3105,16
PR3204,4
PR3293,3
PR3299,7
PR3398,2
PR8200,4
PR8229,1
PR8288,3
PR955,2
PR971,1
PR991,1
PRHC06,1
PRPC06,1
SP,97
SP'16,2
SP 389,70
SP000,13
SP0002,1
SP0003,1
SP0004,4
SP0006,8
SP0007,30
SP001,15
SP0012,9
SP0014,3
SP002,8
SP0041,1
SP0051,1
SP01,14
SP0101,16
SP0103,8
SP0105,1
SP011,15
SP0111,5
SP0112,127
SP012,11
SP0121,3
SP0125,368
SP013,3
SP015,5
SP0197,4
SP02,1
SP0201,1
SP0202,1
SP0203,1
SP021,19
SP0212,1
SP0217,5
SP0218,100
SP0219,4
SP022,1
SP0222,11
SP0223,40
SP023,63
SP0279,1
SP0285,1
SP0291,5
SP0293,1
SP0296,1
SP0297,2
SP0299,7
SP0301,8
SP0302,39
SP0304,4
SP0305,5
SP0306,6
SP031,7
SP0310,3
SP0316,5
SP0319,29
SP033,116
SP034,10
SP0388,17
SP0394,1
SP0395,1
SP0399,2
SP0400,1
SP0401,2
SP0403,3
SP0405,27
SP0406,12
SP0408,5
SP041,4
SP0410,43
SP0417,28
SP0419,172
SP0421,124
SP0423,3
SP0425,119
SP043,95
SP0489,54
SP0493,284
SP0495,2
SP0497,1
SP0501,1
SP0503,12
SP0505,39
SP051,148
SP0510,45
SP0512,9
SP0514,4
SP0517,59
SP0519,1
SP052,18
SP0523,597
SP053,3
SP054,46
SP057,41
SP0583,2
SP059,1
SP0599,3
SP06,17
SP0606,9
SP0607,125
SP0609,2
SP0614,12
SP0616,10
SP0623,258
SP0693,5
SP0696,1
SP0699,3
SP0709,5
SP0711,4
SP0717,10
SP0718,19
SP0723,40
SP0792,4
SP08,11
SP0801,13
SP0802,6
SP0805,14
SP0812,1
SP0813,3
SP0815,25
SP0819,260
SP0820,107
SP0821,91
SP0822,519
SP0823,271
SP0830,226
SP0897,1
SP0901,30
SP0904,3
SP0905,2
SP0906,1
SP0911,3
SP0920,1
SP0997,2
SP0999,3
SP09EL,4
SP1,1
SP10,16
SP100,2
SP1009,11
SP101,8
SP1010,2
SP1014,49
SP1017,6
SP1018,19
SP1019,1
SP1020,45
SP1022,237
SP1023,252
SP1031,5
SP1039,2
SP105,58
SP1059,4
SP1070,7
SP1079,4
SP1090,2
SP11,1
SP1103,1
SP1105,14
SP1112,2
SP1113,12
SP1115,27
SP1116,2
SP112,36
SP1123,4
SP1129,11
SP114,41
SP1140,1
SP1149,6
SP1160,9
SP1179,3
SP1205,5
SP1207,1
SP1209,3
SP1210,15
SP1213,1
SP1214,2
SP1215,2
SP1218,15
SP1219,3
SP1250,2
SP1258,1
SP1259,1
SP1269,1
SP1270,7
SP1289,10
SP1297,1
SP1298,3
SP1299,5
SP1300,3
SP1312,1
SP1319,13
SP14,12
SP14MU,1
SP1609,1
SP17,1
SP19,49
SP1993,7
SP1997,4
SP1999,6
SP2000,31
SP2001,8
SP2002,45
SP2003,9
SP2004,10
SP2005,29
SP2006,24
SP2007,907
SP2008,37
SP2009,159
SP201,13
SP2010,41
SP2011,19
SP2012,173
SP2013,206
SP2014,290
SP2015,160
SP2016,161
SP2017,303
SP2018,264
SP2019,747
SP2020,137
SP2021,647
SP2022,1095
SP2023,1408
SP203,10
SP206,9
SP2103,8
SP2104,8
SP2197,1
SP220,33
SP2201,53
SP2209,1
SP2249,3
SP2260,6
SP2263,9
SP2299,3
SP22MN,68
SP2396,15
SP2398,1
SP2406,2
SP244,11
SP2491,1
SP2493,1
SP2498,1
SP2503,6
SP251,34
SP252,26
SP257B,149
SP258,96
SP264,4
SP267,1
SP2691,1
SP269R,1
SP270,3
SP282,7
SP284B,1
SP289,12
SP2895,1
SP2997,2
SP3,2
SP306,25
SP309,117
SP311,57
SP312,31
SP3136,1
SP320,1
SP3204,1
SP3260,1
SP327,1
SP330,2
SP331,4
SP3319,5
SP3353,21
SP3357,7
SP336,46
SP34,2
SP344,11
SP35,8
SP350,1
SP360,28
SP363,8
SP371,78
SP381,3
SP385,106
SP388,1
SP3882,69
SP3895,1
SP39,5
SP396,24
SP40,4
SP405,10
SP406,10
SP408B,142
SP4103,24
SP418R,329
SP4197,7
SP420,24
SP4202,1
SP421,26
SP4219,8
SP4230,3
SP4296,2
SP43,3
SP4301,5
SP4309,1
SP434,8
SP4400,23
SP443,16
SP448,210
SP4489,1
SP4495,3
SP4522,125
SP459,10
SP4604,6
SP4610,5
SP4693,1
SP4699,8
SP47,1
SP476,1
SP4798,7
SP4814,13
SP482,5
SP487,4
SP4892,1786
SP49,29
SP5,11
SP508,9
SP5110,3
SP52,25
SP5200,5
SP5210,4
SP5220,2
SP5230,6
SP5249,5
SP5259,2
SP5298,14
SP54,5
SP55,2
SP56,3
SP5608,18
SP5702,3
SP5796,1
SP5812,2
SP5900,5
SP6011,15
SP6012,32
SP6108,9
SP6109,9
SP6160,1
SP6179,2
SP6208,13
SP6259,1
SP6260,1
SP6279,1
SP6303,4
SP6309,9
SP6312,22
SP6314,20
SP6397,1
SP6402,5
SP6501,24
SP6507,46
SP6600,2
SP6695,1
SP6705,13
SP6810,12
SP686,1
SP6899,4
SP696,5
SP7,1
SP7289,1
SP7290,3
SP7398,1
SP785,1
SP8179,1
SP8319,7
SP8393,2
SP8505,4
SP8597,2
SP891,1
SP9149,1
SP9199,3
SP9200,27
SP9263,5
SP9303,2
SP931,8
SP9310,1
SP9506,3
SP951,1
SP9510,5
SP953,14
SP961,6
SP962,2
SP971,3
SP9710,31
SP972,4
SP973,6
SP9805,7
SP981,2
SP9813,16
SP9902,2
SP9904,7
SP991,4
SP992,3
SP993,8
SP994,48
SP9LON,7
SPA UB,2
SPAB05,14
SPAB07,7
SPAC02,2
SPB072,21
SPB434,26
SPBA15,3
SPBC07,3
SPBC12,3
SPBCL6,5
SPBE07,11
SPBE17,11
SPBU15,6
SPC,3
SPC268,3
SPC331,106
SPC415,4
SPCH05,3
SPCITY,4
SPCR07,10
SPCV,3
SPCV21,12
SPCW12,113
SPDB07,4
SPDWES,2
SPE,14
SPEB04,4
SPED09,2
SPEL06,35
SPEU07,17
SPF511,4
SPFB01,2
SPFC21,8
SPFH97,2
SPGM07,42
SPGN08,1
SPGN17,3993
SPGO,5
SPHB06,9
SPHB07,3
SPHI07,1
SPHO1,7
SPHS17,24
SPLC09,4
SPLR04,2
SPMC,7
SPMC08,2
SPMI14,1
SPML05,1
SPMPCI,18
SPMPTX,63
SPMU12,1
SPMV22,7
SPPL07,6
SPPR08,2
SPR21,379
SPRB04,1
SPRB05,8
SPRB97,1
SPRH04,5
SPSB05,14
SPSB07,14
SPSBF6,8
SPSC07,32
SPSCH,12
SPSD,16
SPSL05,3
SPSL09,5
SPSS,5
SPST06,2
SPST10,3
SPST16,2
SPSTQ,2
SPSW10,5
SPTH09,5
SPUQ07,1
SPVC07,4
SPWC19,6
SPWF18,60
