text_election_code_10,Count
CG8288,2
CG8299,1
CG8704,1
CG8895,2
CG8904,2
CG9104,4
CG9149,3
CG9198,2
CG9304,12
CG9404,1
CG9504,6
CG956,17
CG9604,2
CG964,7
CG9702,8
CG9704,30
CG973,18
CG9804,3
CG985,1
CG9904,16
CG993,19
CGAP,91
CGCE06,4
CGCG,16
CGCG10,7
CGFR,4
CGHB06,9
CGHE08,1
CGLC14,1
CGLC16,1
CGNE,6
CGS06,14
CGS103,5
CGSP06,1
CGST08,2
CP,4
CP0002,14
CP0004,4
CP0005,28
CP0006,5
CP0007,5
CP0008,36
CP0009,23
CP0010,126
CP0102,10
CP0295,1
CP0297,1
CP0302,12
CP0408,17
CP0492,1
CP07,12
CP09,3
CP15,14
CP17,29
CP1976,1
CP1980,1
CP1981,1
CP1982,1
CP1989,6
CP1991,12
CP1992,1
CP1993,24
CP1995,31
CP1996,6
CP1997,62
CP1998,3
CP1999,48
CP2000,10
CP2001,79
CP2003,357
CP2004,4
CP2005,432
CP2006,30
CP2007,653
CP2008,10
CP2009,262
CP2010,71
CP2011,429
CP2012,43
CP2013,425
CP2014,10
CP2015,1225
CP2016,12
CP2017,3303
CP2019,8202
CP2021,6533
CP203,10
CP2250,3
CP287,4
CP296,1
CP304,2
CP305,4
CP398,1
CP399,2
CP9102,1
CP9204,2
CP9303,1
CP9502,1
CP9702,9
CPCP06,2
CPFR10,4
CPMN06,4
CPMN08,1
CPNC15,9
CPST08,1
GN1129,2
GN1138,1
GN1148,1
GN1149,9
GN1160,34
GN1180,27
GN1980,2
GN1982,1
GN1984,43
GN1986,94
GN1988,379
GN1990,383
GN1992,2289
GN1994,1288
GN1996,5414
GN1998,2641
GN2000,10556
GN2002,7059
GN2004,23829
GN2006,16766
GN2008,42915
GN2010,31752
GN2012,56669
GN2014,54748
GN2016,74805
GN2018,70349
GN2020,19938
GN4197,27
GN4202,7
GN4291,2
GN4296,3
GN4301,30
GN4495,10
GN4693,5
GN4699,29
GN4798,2
MB#383,402
MB/SP,22
MB/WC,18
MB0108,675
MB0110,55
MB0112,1073
MB0114,6
MB0115,791
MB0116,291
MB0120,3244
MB0121,2137
MB0211,26
MB0215,76
MB0216,220
MB0219,8
MB0315,145
MB0320,186
MB0322,6
MB0412,25
MB0414,634
MB0416,75
MB0506,125
MB0508,188
MB0513,46
MB0516,105
MB0517,1415
MB0518,2913
MB0519,1755
MB0607,73
MB0611,105
MB0613,1166
MB0615,169
MB0616,1473
MB0618,312
MB0619,172
MB0711,54
MB0719,33
MB0807,16
MB0907,197
MB0915,151
MB0916,325
MB0917,175
MB0918,860
MB0919,924
MB0921,4
MB1007,519
MB1013,1244
MB1107,261
MB1109,23
MB1113,1082
MB112,6
MB1205,771
MB1211,61
MB1213,68
MB1301,44
MB1302,96
MB1501,154
MB15B,26
MB1601,56
MB17,410
MB1701,140
MB17LA,144
MB1901,130
MB1995,11
MB2000,2
MB2005,33
MB2006,93
MB2007,377
MB2008,104
MB2009,421
MB2010,73
MB2011,76
MB2012,102
MB2013,464
MB2014,820
MB2015,2033
MB2016,878
MB2017,467
MB2018,227
MB2019,1021
MB2020,477
MB229,1273
MB231,195
MB232,394
MB233,1276
MB240,2
MB242,12
MB263,23
MB293,31
MB305,706
MB3408,84
MB360,22
MB368,191
MB383,48
MB394,83
MB396,44
MB398,5
MB402,173
MB415,19
MB416,139
MB437,632
MB438,1
MB4604,40
MB464,156
MB468,2
MB490,173
MB501,734
MB509,16
MB5116,207
MB512,2145
MB5398,41
MB5410,82
MB5411,48
MB6115,496
MB615,99
MB6215,91
MB9410,10
MBAL06,8
MBAU06,18
MBAUG,107
MBBE07,131
MBBE09,31
MBD423,71
MBHD07,19
MBM,3
MBMV06,19
MBNCO,3
MBOCA,7
MBPC09,29
MBREC,23
MBS437,1
MBS615,2
MBSB09,11
MBSD07,103
MBSE09,1
MBSLS,9
MBST06,94
MBST17,27
PP0001,6
PP1992,49
PR0001,7
PR031,2
PR051,1
PR1984,1
PR1986,9
PR1988,9
PR1990,74
PR1992,219
PR1994,309
PR1996,716
PR1998,658
PR2000,1065
PR2002,1335
PR2004,3131
PR2006,1545
PR2007,10
PR2008,3581
PR2010,6828
PR2012,9203
PR2014,11409
PR2016,28994
PR2018,52972
PR2020,35387
PR2022,5
PR2250,39
PR2259,10
PR2260,3
PR2270,27
PR2289,7
PR3105,26
PR320,1
PR3204,3
PR3293,1
PR3299,14
PR8200,1
PR8229,2
PR8288,15
PR955,4
PR971,2
PR991,2
PRHC06,3
SP,190
SP'16,3
SP 389,88
SP#447,1
SP000,28
SP0002,7
SP0003,2
SP0004,11
SP0005,1
SP0006,19
SP0007,55
SP0008,1
SP001,33
SP0012,29
SP0014,10
SP002,28
SP003,2
SP0041,4
SP01,21
SP0101,24
SP0103,30
SP0105,2
SP011,23
SP0111,10
SP0112,249
SP012,14
SP0121,6
SP013,7
SP015,12
SP0185,1
SP0197,6
SP02,3
SP0201,5
SP0202,6
SP0203,1
SP0204,1
SP021,40
SP0212,2
SP0217,5
SP0218,159
SP0219,9
SP0223,2
SP024,1
SP0291,3
SP0293,6
SP0296,6
SP0297,2
SP0299,15
SP0301,32
SP0304,12
SP0305,12
SP0306,16
SP031,4
SP0310,2
SP0316,48
SP0319,10
SP033,269
SP034,24
SP0387,1
SP0388,33
SP0399,2
SP0400,2
SP0401,3
SP0402,1
SP0403,7
SP0405,80
SP0406,17
SP0408,11
SP041,7
SP0410,101
SP0412,2
SP0417,73
SP0419,181
SP0421,2
SP0423,1
SP0425,2
SP043,260
SP0489,262
SP0495,5
SP0497,2
SP0498,1
SP0499,1
SP0500,2
SP0501,2
SP0503,14
SP0504,1
SP0505,77
SP051,464
SP0510,208
SP0512,26
SP0514,4
SP0516,1
SP0517,126
SP052,37
SP053,10
SP054,83
SP057,67
SP058,1
SP0583,1
SP059,2
SP0599,20
SP06,20
SP0601,1
SP0606,32
SP0607,261
SP0609,10
SP0614,48
SP0616,37
SP0688,1
SP0693,13
SP0699,15
SP06AT,3
SP0709,10
SP0711,15
SP0717,36
SP0718,49
SP0787,2
SP0792,3
SP0795,2
SP08,24
SP0801,43
SP0802,14
SP0805,30
SP0812,3
SP0813,6
SP0815,125
SP0819,318
SP0820,37
SP0891,1
SP0897,2
SP09,3
SP0901,51
SP0904,5
SP0905,11
SP0906,13
SP0911,1
SP0997,5
SP0999,5
SP09EL,12
SP1,2
SP10,15
SP100,6
SP1009,20
SP101,8
SP1010,1
SP1013,1
SP1014,96
SP1017,11
SP1018,48
SP1019,1
SP1020,123
SP1027,2
SP1029,2
SP1031,4
SP1039,1
SP105,85
SP1059,3
SP1070,17
SP1079,8
SP1085,1
SP1090,5
SP11,1
SP1103,4
SP1105,18
SP1112,6
SP1113,54
SP1115,116
SP1116,3
SP1129,15
SP114,67
SP1140,2
SP1149,18
SP1159,2
SP1160,14
SP1179,5
SP1197,2
SP1199,2
SP1205,7
SP1207,1
SP1209,8
SP1210,46
SP1213,6
SP1214,19
SP1215,13
SP1218,19
SP1239,1
SP1250,8
SP1269,4
SP1270,8
SP1289,13
SP1298,4
SP1299,3
SP1300,3
SP1319,25
SP14,34
SP1401,6
SP14MU,4
SP1609,5
SP1694,3
SP1697,2
SP17,5
SP1794,1
SP1894,1
SP19,89
SP1993,2
SP1997,8
SP1998,2
SP1999,23
SP2000,43
SP2001,25
SP2002,90
SP2003,39
SP2004,28
SP2005,39
SP2006,63
SP2007,2429
SP2008,79
SP2009,331
SP201,54
SP2010,113
SP2011,74
SP2012,474
SP2013,557
SP2014,556
SP2015,523
SP2016,461
SP2017,640
SP2018,653
SP2019,1434
SP2020,101
SP2021,368
SP203,23
SP206,13
SP2103,10
SP2104,11
SP2179,3
SP2196,3
SP2197,2
SP2249,8
SP2260,9
SP2263,16
SP2295,2
SP2299,9
SP2396,25
SP2398,2
SP2406,6
SP244,16
SP2489,1
SP2495,1
SP2503,6
SP2505,10
SP251,136
SP252,84
SP257B,189
SP2597,1
SP264,6
SP2690,1
SP2691,1
SP2694,4
SP269R,1
SP270,7
SP282,12
SP284B,4
SP285,1
SP2889,1
SP289,2
SP2894,2
SP2895,2
SP2997,4
SP3,8
SP306,64
SP3105,2
SP312,56
SP3139,1
SP3190,1
SP320,5
SP3260,5
SP327,1
SP3319,2
SP3353,50
SP3357,33
SP336,102
SP34,6
SP344,24
SP346,6
SP35,9
SP350,5
SP362,1
SP363,35
SP377,2
SP381,11
SP385,171
SP388,3
SP39,11
SP396,41
SP3984,2
SP40,8
SP405,44
SP406,17
SP4103,38
SP4159,1
SP4197,14
SP420,44
SP4202,4
SP421,45
SP4219,3
SP4230,1
SP4296,13
SP43,4
SP4301,21
SP4309,2
SP434,15
SP4400,51
SP443,101
SP4489,2
SP4495,16
SP459,22
SP4604,18
SP4610,33
SP4699,14
SP47,5
SP476,4
SP4792,1
SP4798,16
SP4814,44
SP482,28
SP487,2
SP49,39
SP5,9
SP508,27
SP5110,7
SP5139,2
SP52,40
SP5200,12
SP5208,1
SP5210,5
SP5219,1
SP5220,1
SP5230,10
SP5239,2
SP5249,5
SP5259,3
SP5298,10
SP54,17
SP55,4
SP56,4
SP5608,16
SP5702,19
SP5796,2
SP5812,15
SP5900,19
SP6011,43
SP6012,110
SP6108,9
SP6109,25
SP6160,1
SP6179,2
SP6193,2
SP6208,42
SP6244,1
SP6249,1
SP6259,3
SP6260,1
SP6270,1
SP6279,2
SP6303,7
SP6309,38
SP6312,60
SP6314,51
SP6397,2
SP6402,4
SP6491,1
SP6501,35
SP6507,73
SP6600,2
SP6695,1
SP6705,33
SP6810,23
SP686,1
SP6899,6
SP694,1
SP696,4
SP7,2
SP7279,4
SP7290,7
SP8179,3
SP8195,2
SP8210,3
SP8269,1
SP8319,13
SP8393,2
SP8505,16
SP8597,2
SP891,1
SP901,1
SP911,2
SP9149,1
SP9169,1
SP9199,2
SP9200,56
SP9249,1
SP9263,7
SP9303,1
SP931,5
SP9310,4
SP9506,8
SP951,3
SP9510,14
SP953,25
SP961,5
SP962,1
SP971,9
SP9710,48
SP972,5
SP973,6
SP9805,20
SP981,8
SP9813,39
SP9902,7
SP9903,1
SP9904,5
SP991,6
SP992,10
SP993,35
SP994,140
SP996,2
SP9LON,6
SPA UB,2
SPAB05,25
SPAB07,16
SPAC02,1
SPAC05,1
SPB072,46
SPB434,57
SPBA15,9
SPBC07,5
SPBC12,1
SPBCL6,17
SPBE07,37
SPBE17,54
SPBO67,1
SPBU15,11
SPC,8
SPC268,7
SPC331,150
SPC415,5
SPCE,8
SPCH05,6
SPCITY,23
SPCR07,19
SPCV,20
SPCW12,367
SPDB07,23
SPDWES,15
SPE,26
SPEB04,11
SPED09,5
SPEL06,43
SPEU07,41
SPF511,12
SPFH97,1
SPGM07,101
SPGN08,3
SPGN17,10245
SPHB06,27
SPHB07,4
SPHO1,15
SPHS17,28
SPJF33,1
SPLC07,5
SPLC09,3
SPLLIB,3
SPLR04,1
SPMD17,7
SPML05,1
SPMPCI,63
SPMPTX,213
SPMU12,2
SPOC07,1
SPPL07,8
SPPR08,4
SPQS06,4
SPRB04,8
SPRB05,12
SPRB97,3
SPRH04,11
SPRK06,2
SPSB05,33
SPSB07,28
SPSBF6,11
SPSC07,124
SPSCH,13
SPSD,41
SPSL05,1
SPSL09,3
SPSS,5
SPST06,8
SPST10,2
SPST11,2
SPST16,12
SPSTQ,11
SPSW10,4
SPTH09,34
SPUQ07,4
SPVC07,12
SPWC19,17
SPWF18,58
