text_election_code_1,Count
,270882
12897,4
4103,20
4197,4
4296,2
4301,7
4495,2
4505,11
4693,4
4699,7
51804,5
CG,51
CG0003,2
CG0004,2
CG0005,6
CG0007,6
CG0008,2
CG0009,7
CG0010,50
CG0011,16
CG0023,7
CG005,8
CG0104,12
CG012,4
CG0304,11
CG033,2
CG0404,1
CG0408,4
CG0410,1
CG0413,2
CG0504,44
CG06,4
CG08,1
CG10,1
CG1019,3
CG1029,1
CG1030,3
CG11,9
CG1123,41
CG1179,2
CG12,3
CG13,11
CG14,23
CG15,36
CG1520,1
CG19,6
CG1989,1
CG1993,29
CG1994,4
CG1995,29
CG1996,1
CG1997,42
CG1998,1
CG1999,48
CG2000,1
CG2001,101
CG2002,1
CG2003,166
CG2004,2
CG2005,762
CG2006,28
CG2007,459
CG2008,13
CG2009,692
CG2010,79
CG2011,704
CG2012,30
CG2013,807
CG2014,49
CG2015,1047
CG2016,11
CG2017,1474
CG2019,2022
CG2021,4324
CG2023,10605
CG21,136
CG21A,23
CG2209,1
CG2250,6
CG2259,3
CG2269,1
CG2270,6
CG2288,1
CG2289,6
CG23,195
CG294B,35
CG3105,13
CG3204,2
CG3210,2
CG3293,1
CG3299,7
CG405,9
CG4103,124
CG4197,67
CG4202,7
CG4291,8
CG4296,4
CG4301,77
CG44,4
CG4400,12
CG4406,2
CG4489,3
CG4495,22
CG4505,400
CG4604,6
CG4693,16
CG4699,62
CG4792,1
CG4798,3
CG48,4
CG499,1
CG510,7
CG5404,2
CG5704,4
CG5923,7
CG604,1
CG6139,1
CG6491,2
CG6496,2
CG6705,8
CG7139,1
CG7189,4
CG8299,2
CG8597,1
CG9149,3
CG9304,2
CG9504,1
CG956,7
CG964,6
CG9704,7
CG973,1
CG9804,1
CG985,3
CG9904,5
CG993,13
CGAP,5
CGCE06,1
CGCG,7
CGCG10,2
CGFR,1
CGHB06,2
CGNE,3
CGS,5
CGS06,7
CGSG,13
CP 23,11
CP0005,3
CP0007,1
CP0008,3
CP0010,15
CP0408,1
CP09,1
CP15,1
CP17,4
CP1993,4
CP1995,4
CP1997,10
CP1999,11
CP2000,2
CP2001,7
CP2003,36
CP2005,26
CP2006,5
CP2007,57
CP2008,1
CP2009,30
CP201,1
CP2010,7
CP2011,61
CP2013,60
CP2014,2
CP2015,73
CP2017,148
CP2019,165
CP2021,422
CP2023,774
CP23,2
CP381,3
CPG 21,9
CPMN06,1
CPNC15,1
CPST08,1
GN1129,1
GN1149,5
GN1160,16
GN1180,8
GN1980,1
GN1984,2
GN1986,15
GN1988,47
GN1990,22
GN1992,1212
GN1994,355
GN1996,1616
GN1998,641
GN2000,3107
GN2002,939
GN2004,6684
GN2006,1523
GN2008,15166
GN2010,3368
GN2012,17945
GN2014,5450
GN2016,30662
GN2018,19997
GN2020,115894
GN2022,57300
GN2024,1285895
GN4197,15
GN4301,14
GN4495,3
GN4693,5
GN4699,13
GN4798,1
MB#383,82
MB/SP,7
MB0108,60
MB0110,8
MB0112,84
MB0114,1
MB0115,109
MB0116,194
MB0120,186
MB0121,1489
MB0123,823
MB0211,8
MB0215,5
MB0216,29
MB0219,1
