text_election_code_2,Count
,514665
12897,6
22503,2
4103,16
4197,2
4202,2
4291,1
4296,11
4301,6
4495,4
4505,16
4693,1
4699,2
4792,2
51804,8
8791,1
CG,115
CG0003,7
CG0004,7
CG0005,9
CG0007,8
CG0008,3
CG0009,17
CG0010,84
CG0011,34
CG0023,38
CG005,4
CG0104,5
CG012,4
CG021,2
CG0304,9
CG033,3
CG0404,1
CG0408,9
CG0410,1
CG0413,3
CG042,1
CG0495,2
CG0497,1
CG0504,50
CG052,1
CG06,1
CG08,2
CG1019,9
CG1030,6
CG11,5
CG1123,568
CG12,6
CG1229,2
CG1279,1
CG13,7
CG1319,2
CG14,20
CG15,33
CG1520,2
CG16,3
CG19,7
CG1987,1
CG1989,2
CG1991,8
CG1993,31
CG1994,9
CG1995,50
CG1996,2
CG1997,64
CG1998,5
CG1999,67
CG2000,4
CG2001,122
CG2002,2
CG2003,225
CG2004,11
CG2005,922
CG2006,31
CG2007,677
CG2008,30
CG2009,839
CG2010,73
CG2011,837
CG2012,52
CG2013,891
CG2014,76
CG2015,1384
CG2016,22
CG2017,1951
CG2019,4301
CG2021,8285
CG2023,178481
CG21,302
CG21A,39
CG2250,19
CG2259,14
CG2260,1
CG2269,3
CG2270,11
CG2288,1
CG2289,6
CG2290,1
CG23,2110
CG294B,401
CG3105,20
CG3204,3
CG3210,2
CG3293,4
CG3299,23
CG334C,1
CG3398,2
CG3904,1
CG400,2
CG401,2
CG403,5
CG404,2
CG405,15
CG4103,165
CG4197,62
CG4202,3
CG4291,4
CG4296,2
CG4301,83
CG4400,30
CG4489,2
CG4495,36
CG4505,412
CG4604,10
CG4693,19
CG4699,68
CG4787,2
CG4792,6
CG4798,7
CG48,14
CG496,1
CG498,1
CG499,3
CG510,9
CG5404,1
CG5704,9
CG5923,82
CG604,1
CG6139,2
CG6496,2
CG6705,8
CG7139,4
CG7189,2
CG8169,1
CG8249,1
CG9104,1
CG9149,4
CG9304,2
CG9404,1
CG956,9
CG964,5
CG9702,1
CG9704,9
CG973,10
CG9904,2
CG993,15
CGAP,8
CGCE06,2
CGCG10,4
CGG,1
CGHB06,8
CGHE06,1
CGLC14,1
CGLC16,1
CGNE,4
CGS,9
CGS06,4
CGSG,210
CP 23,49
CP0002,2
CP0004,4
CP0005,7
CP0006,1
CP0007,1
CP0008,6
CP0009,4
CP0010,28
CP0102,2
CP0302,5
CP0408,4
CP07,2
CP102,4
CP15,2
CP17,4
CP1980,1
CP1989,1
CP1991,2
CP1993,5
CP1994,1
CP1995,6
CP1997,19
CP1998,1
CP1999,9
CP2000,3
CP2001,18
CP2003,76
CP2004,1
CP2005,84
CP2006,9
CP2007,128
CP2008,3
CP2009,53
CP2010,15
CP2011,64
CP2012,4
CP2013,83
CP2015,197
CP2017,268
CP2019,422
CP2021,1017
CP2023,5701
CP2250,1
CP23,5
CP287,1
CP296,2
CP305,2
CP381,20
CP399,1
CP9204,1
CP9702,3
CP9903,1
CPCH07,1
CPG 21,12
CPMN06,1
CPMN08,1
CPNC15,1
CPST08,1
GN1149,4
GN1160,15
GN1180,18
GN1984,3
GN1986,16
GN1988,89
GN1990,126
GN1992,1097
GN1994,418
GN1996,1984
GN1998,754
GN2000,3436
GN2002,1379
GN2004,8225
GN2006,2802
GN2007,1
GN2008,16796
GN2010,4956
GN2012,19800
GN2014,8525
GN2016,36840
GN2018,34956
GN2020,163362
GN2022,379767
GN2024,50932
GN4197,13
GN4202,1
GN4291,1
GN4301,11
GN4495,4
GN4693,4
GN4699,4
GN4798,3
MB#383,76
MB/SP,3
MB/WC,7
MB0108,113
MB0110,11
MB0112,121
MB0114,2
MB0115,146
MB0116,175
MB0120,467
MB0121,2141
MB0123,5173
MB0211,11
MB0215,6
MB0216,42
MB0219,1
MB0225,1754
MB0315,22
MB0320,25
MB0322,1123
MB0412,576
MB0414,179
MB0416,10
MB0423,6265
MB0424,3032
MB0506,18
MB0508,25
MB0513,6
MB0516,61
MB0517,206
MB0518,411
