text_res_zip5,Count
66775,149
66776,856
66777,419
66779,508
66780,418
66781,918
66782,136
66783,1523
66801,16940
66830,205
66833,409
66834,645
66835,857
66838,115
66839,2948
66840,436
66842,224
66843,154
66845,743
66846,2458
66849,349
66850,140
66851,387
66852,437
66853,311
66854,523
66855,13
66856,1217
66857,650
66858,305
66859,118
66860,904
66861,2346
66862,100
66863,43
66864,318
66865,815
66866,1109
66868,486
66869,504
66870,109
66871,946
66872,673
66873,236
66901,4064
66930,110
66932,111
66933,178
66935,1788
66936,227
66937,570
66938,703
66939,405
66940,228
66941,196
66942,158
66943,289
66944,142
66945,718
66946,79
66948,300
66949,415
66951,540
66952,376
66953,381
66955,59
66956,850
66958,187
66959,151
66960,135
66961,11
66962,218
66963,105
66964,144
66966,419
66967,1574
66968,1029
66970,87
67001,1399
67002,12995
67003,1727
67004,605
67005,8839
67008,328
67009,507
67010,10038
67012,39
67013,2271
67016,374
67017,1968
67018,103
67019,591
67020,1089
67021,49
67022,1097
67023,151
67024,496
67025,2900
67026,3541
67028,137
67029,632
67030,2079
67031,1598
67035,648
67036,99
67037,21689
67038,320
67039,2398
67041,170
67042,11292
67045,2395
67047,510
67049,57
67050,1531
67051,306
67052,7181
67053,375
67054,724
67055,40
67056,1900
67057,138
67058,1323
67059,635
67060,9108
67061,100
67062,2820
67063,2508
67065,145
67066,177
67067,1570
67068,3019
67070,671
67071,74
67072,166
67073,201
67074,1206
67101,4704
67102,42
67103,262
67104,1444
67105,114
67106,342
67107,1837
67108,1238
67109,228
67110,6035
67111,264
67112,180
67114,14229
67117,1337
67118,637
67119,1087
67120,1118
67122,127
67123,472
67124,4928
67127,425
67131,186
67132,259
67133,5176
67134,180
67135,2338
67137,452
67138,257
67140,604
67142,263
67143,51
67144,2127
67146,1345
67147,7659
67149,810
67150,16
67151,338
67152,6684
67154,1102
67155,94
67156,8694
67159,136
67202,1598
67203,17620
67204,13100
67205,16318
67206,13410
67207,17566
67208,11669
67209,9505
67210,4137
67211,10315
67212,30492
67213,10577
67214,7830
67215,4659
67216,11815
67217,17429
67218,13137
67219,8367
67220,9808
67221,96
67223,452
67226,16459
67227,340
67228,1860
67230,10422
67232,232
67235,11895
67260,5
67301,8693
67330,1115
67332,190
67333,1981
67334,35
67335,2275
67336,1069
67337,7301
67340,206
67341,221
67342,671
67344,639
67345,137
67346,257
67347,324
67349,682
67351,307
67352,310
67353,412
67354,568
67355,167
67356,1730
67357,8109
67360,240
67361,1181
67363,52
67364,157
67401,34568
67410,7261
67416,897
67417,131
67418,130
67420,3125
67422,908
67423,198
67425,503
67427,292
67428,854
67430,445
67431,1817
67432,4270
67436,413
67437,797
67438,144
67439,1901
67441,754
67442,182
67443,927
67444,388
67445,407
67446,436
67447,229
67448,968
67449,2090
67450,377
67451,698
67452,148
67454,430
67455,1288
67456,3329
67457,615
67458,193
67459,165
67460,10553
67464,719
67466,456
67467,1893
67468,219
67470,378
67473,1150
67474,172
67475,126
67476,38
67477,3
67478,56
67480,1257
67481,434
67482,64
67483,191
67484,551
67485,247
67487,1018
67490,718
67491,259
67492,185
67501,15472
67502,18030
67505,1825
67510,212
67511,247
67512,139
67513,57
67514,449
67515,30
67516,246
67518,55
67519,126
67520,243
67521,102
67522,1512
67523,261
67524,379
67525,811
67526,1859
67529,226
67530,11415
67543,1429
67544,2240
67545,138
67546,1771
67547,1121
67548,971
67550,3230
67552,399
67553,77
67554,2683
67556,227
67557,354
67559,44
67560,1093
67561,979
67563,253
67564,216
67565,325
67566,333
67567,361
67568,227
67570,1009
67572,316
67573,110
67574,158
67575,323
67576,1241
67578,855
67579,2122
67581,248
67583,641
67584,174
67601,16990
67621,282
67622,385
67623,194
67625,181
67626,132
67627,72
67628,63
67629,113
67631,160
67632,185
67634,200
67635,116
67636,1
67637,2011
67638,159
67639,140
67640,362
67642,1206
67643,156
67644,173
67645,382
67646,497
67647,211
67648,322
67649,202
67650,193
67651,326
67652,2
67653,187
67654,2575
67656,110
67657,271
67658,80
67659,98
67660,43
67661,2493
67663,1857
67664,227
67665,3311
67667,151
67669,1318
67671,1235
67672,1622
67673,90
67674,51
67675,115
67701,4440
67730,1299
67731,487
67732,396
67733,99
67734,151
67735,3453
67736,187
67737,372
67738,395
67739,198
67740,1263
67741,164
67743,124
67744,168
67745,244
67747,124
67748,1780
67749,1563
67751,176
67752,908
67753,302
67756,1514
67757,330
67758,756
67761,188
67762,217
67764,279
67801,14575
67831,795
67834,611
67835,1951
67836,77
67837,319
67838,509
67839,961
67840,85
67841,240
67842,280
67843,18
67844,573
67846,18988
67849,291
67850,208
67851,1648
67853,524
67854,869
67855,923
67857,126
67859,343
67860,1659
67861,1075
67862,173
67863,203
67864,1517
67865,740
67867,626
67868,143
67869,969
67870,909
67871,3501
67876,916
67877,1255
67878,1191
67879,897
67880,3853
67882,276
67901,10912
67950,1501
67951,2990
67952,362
67953,110
67954,410
68325,20
68327,23
68381,1
68420,4
68466,2
68939,3
68943,12
68978,38
69026,15
69036,4
69044,2
