text_election_code_6,Count
SP05,1
SP0500,1
SP0503,15
SP0505,39
SP051,212
SP0510,63
SP0512,11
SP0514,6
SP0517,92
SP0519,1
SP052,20
SP0523,282
SP053,7
SP054,59
SP057,46
SP058,1
SP059,1
SP0599,5
SP06,14
SP0601,1
SP0604,2
SP0606,14
SP0607,143
SP0614,15
SP0616,15
SP0688,1
SP0693,6
SP0699,2
SP0709,12
SP0711,5
SP0717,13
SP0718,17
SP0792,1
SP0795,2
SP0798,1
SP08,8
SP0801,25
SP0802,4
SP0805,15
SP0813,2
SP0815,44
SP0819,359
SP0820,149
SP0821,129
SP0822,268
SP0830,78
SP0891,1
SP0901,27
SP0904,4
SP0905,5
SP0906,3
SP0997,1
SP0999,4
SP09EL,4
SP1,5
SP10,13
SP100,1
SP1009,10
SP101,11
SP1010,1
SP1014,60
SP1017,6
SP1018,15
SP1020,63
SP1022,257
SP1023,2
SP1025,1
SP1027,1
SP1029,1
SP1031,5
SP1039,1
SP105,58
SP1059,2
SP1070,9
SP1079,6
SP1090,1
SP11,1
SP1103,1
SP1105,11
SP1109,1
SP1112,4
SP1113,17
SP1115,47
SP1116,1
SP1123,1
SP1129,10
SP114,55
SP1140,1
SP1149,6
SP1159,2
SP1160,9
SP1179,2
SP1197,1
SP1205,3
SP1207,2
SP1209,3
SP1210,19
SP1213,4
SP1214,12
SP1215,8
SP1218,12
SP1219,1
SP1250,4
SP1269,3
SP1270,7
SP1289,9
SP1295,1
SP1297,1
SP1298,2
SP1299,1
SP1300,2
SP1309,1
SP1319,6
SP14,11
SP1401,5
SP14MU,2
SP1609,3
SP1694,1
SP1697,1
SP17,3
SP19,67
SP1989,1
SP1993,5
SP1997,5
SP1998,1
SP1999,11
SP2000,20
SP2001,11
SP2002,33
SP2003,16
SP2004,16
SP2005,23
SP2006,18
SP2007,1109
SP2008,26
SP2009,166
SP201,22
SP2010,33
SP2011,25
SP2012,218
SP2013,266
SP2014,321
SP2015,256
SP2016,220
SP2017,461
SP2018,369
SP2019,1056
SP2020,226
SP2021,785
SP2022,763
SP2023,188
SP203,14
SP206,8
SP2103,7
SP2104,10
SP2179,1
SP2196,1
SP2197,1
SP220,43
SP2201,104
SP2249,8
SP2260,4
SP2263,3
SP2299,5
SP22MN,70
SP2396,5
SP2398,1
SP2406,6
SP244,12
SP2491,1
SP2493,1
SP2498,2
SP2503,2
SP2505,6
SP251,44
SP252,29
SP257B,196
SP258,106
SP264,7
SP2691,2
SP2694,2
SP270,1
SP2701,1
SP282,10
SP284B,1
SP289,10
SP2895,1
SP2997,2
SP3,8
SP306,31
SP3105,1
SP312,34
SP3136,1
SP3139,1
SP3260,2
SP331,5
SP3319,9
SP3353,20
SP3357,14
SP336,52
SP344,20
SP346,2
SP35,12
SP350,3
SP360,24
SP363,11
SP371,67
SP381,8
SP385,159
SP388,1
SP3882,33
SP3895,3
SP39,3
SP396,20
SP40,7
SP405,14
SP406,2
SP4103,24
SP4179,1
SP418R,651
SP4197,9
SP420,30
SP4202,3
SP421,44
SP4219,16
SP4230,6
SP4296,4
SP4301,4
SP4309,1
SP434,11
SP4400,32
SP443,43
SP448,150
SP4495,9
SP4522,89
SP459,14
SP4604,5
SP4610,14
SP4699,5
SP47,3
SP476,1
SP4798,5
SP4814,20
SP482,10
SP487,7
SP4892,692
SP49,20
SP5,7
SP508,17
SP5110,6
SP52,13
SP5200,7
SP5208,1
SP5210,5
SP5220,1
SP5230,11
SP5249,1
SP5259,2
SP5298,12
SP54,6
SP55,2
SP5598,1
SP56,6
SP5608,12
SP5702,7
SP5812,2
SP5900,8
SP596,1
SP6011,12
SP6012,48
SP6108,5
SP6109,18
SP6149,1
SP6160,1
SP6179,1
SP6193,1
SP6208,26
SP6259,2
SP6260,3
SP6303,4
SP6309,12
SP6312,23
SP6314,18
SP6397,3
SP6402,4
SP6501,31
SP6507,45
SP6600,2
SP6705,19
SP6810,14
SP686,3
SP6899,5
SP696,6
SP7189,1
SP7289,1
SP7290,1
SP8179,1
SP8195,1
SP8210,1
SP8319,3
SP8393,1
SP8505,5
SP8597,1
SP8895,1
SP891,1
SP899,1
SP911,1
SP9199,3
SP9200,27
SP9249,1
SP9263,5
SP9279,1
SP9299,1
SP9303,3
SP931,1
SP9310,2
SP9506,2
SP951,1
SP9510,4
SP953,12
SP957,1
SP961,7
SP962,2
SP971,4
SP9710,34
SP972,1
SP973,2
SP9805,9
SP981,3
SP9813,19
SP9902,4
SP9904,10
SP991,2
SP992,4
SP993,19
SP994,80
SP996,1
SP9LON,4
SPA UB,1
SPAB05,7
SPAB07,7
SPAC02,2
SPAC05,2
SPB072,21
SPB434,31
SPBA15,4
SPBC07,2
SPBC12,1
SPBCL6,11
SPBE07,10
SPBE17,21
SPBU15,5
SPC,2
SPC268,3
SPC331,130
SPC415,4
SPCE,2
SPCH05,4
SPCITY,5
SPCR07,12
SPCV,3
SPCV21,17
SPCW12,136
SPDB07,7
SPDWES,8
SPE,11
SPEB04,3
SPED09,2
SPEL06,27
SPEU07,22
SPF511,9
SPFB01,3
SPFC21,9
SPFH97,2
SPGM07,47
SPGN08,2
SPGN17,6641
SPGO,4
SPHB06,14
SPHB07,3
SPHE05,1
SPHO1,7
SPHS17,33
SPLC09,3
SPLLIB,5
SPLR04,1
SPMC,4
SPMD17,3
SPML05,2
SPMPCI,20
SPMPTX,63
SPMU12,2
SPMV22,12
SPOC07,3
SPPL07,1
SPQS06,2
SPR21,311
SPRB04,5
SPRB05,4
SPRB97,1
SPRH04,8
SPRK06,1
SPSB05,19
SPSB07,9
SPSBF6,6
SPSC07,33
SPSCH,4
SPSD,15
SPSE08,1
SPSL05,3
SPSL09,2
SPSS,4
SPST06,4
SPST10,4
SPST11,1
SPST16,2
SPSTQ,2
SPTH09,16
SPUQ07,4
SPVC07,3
SPWC19,12
SPWF18,84
