precinct_part_text_name,Count
"7.1 South Roscoe, C5, 227",36
7.1 Vining City,27
7.2 Lenora City,178
"7.2 South Roscoe, C5, 102",6
7.3 Highland Twp,18
"7.3 South Roscoe, C5, 443",5
7.4 Lenora Twp,19
7.5 Modell Twp,23
7.6 Modell Twp,5
7/1 501-2,481
7/10 501-3,428
7/11 501-2,362
7/11 501-3,250
7/2 501-2,508
7/3 501-2,549
7/4 501-3,545
7/5 501-2,335
7/5 501-3,90
7/6 501-2,391
7/7 501-2,409
7/9 501-3,356
7001.3,1
7002.1,760
7004.1,767
7005.1,36
7009.1,45
7010.1,2
7011.1,189
71.1,1919
72 City of Auburn 437-B,781
73 Meadowlark 437-B,910
74 Buffalo 330-1,28
74 Buffalo 330-2,133
74 Buffalo 437-B,508
74.1,2221
74.2,810
76.1,187
8.1,832
8.1 Clayton City,39
8.1 Diamond  Elmdale City,26
"8.1 Sawlog E 227, Com 4",32
8.1 Wakefield City,662
8.1City of Chase Lincoln,260
8.2 Clayton Twp,10
8.2 Lincoln Township,60
8.3 Clayton Twp,21
8.4 Noble Twp,4
8.5 Noble Twp,10
8/1 501-2,475
8/10 501-3,386
8/11 501-3,563
8/2 501-2,461
8/3 501-2,563
8/4 501-2,542
8/5 501-3,748
8/6 501-3,369
8/7 501-2,496
8/8 501-2,425
8/9 501-3,530
80 Gaillardia 437-A,835
81 Dover 321-2,63
81 Dover 330-1,441
81 Dover 437-B,56
82 Willard 321-2,359
82 Willard 321-2-W,34
82 Willard 330-1,26
82 Willard 437-A,82
83 Ichabod Wsbn 437-C,12
84 Yucca 330-1,80
84 Yucca 437-B,181
85 Aldersgate 437-C,372
86 Sunflower 437-C,1145
87 Washburn 437-B,597
87 Washburn 437-C,341
89 North Mission 437-A,180
9 East Silver Lake 372,298
9 East Silver Lake 372-S,537
9.1,698
9.1 East Strong,101
9.1 Leota Twp,45
9.1 Mitchell Township,49
"9.1 Sterling 227, C4",2
9.2 Mitchell Township,2
9.2 Orange Twp,38
"9.2 Sterling 347, C4",11
9.3 Mitchell Township,1
"9.3 Sterling 228, C4",50
9.4 Mitchell Township,34
"9.4 Sterling 381, C4",16
"9.5 Sterling 496, C4",1
9/1 501-2,145
9/10 501-2,299
9/10 501-3,549
9/11 501-2,433
9/12 501-2,292
9/2 501-2,429
9/2 501-3,10
9/3 501-2,476
9/3 501-3,214
9/4 501-2,566
9/5 501-2,565
9/6 501-3,617
9/8 501-3,879
9/9 501-2,386
90 South Mission 437-B,448
90 South Mission 437-C,53
9001.1,122
9001.3,329
9002.1,4
9003.1,126
9004.1,23
9005.1,23
9007.1,1
9007.2,374
9008.1,2
9009.1,1
9010.1,564
9010.2,15
9010.3,48
9011.1,2
9012.1,5
91 Central Mission 437-C,764
92 Sherwood 437-C,552
93 South Sherwood 437-C,567
94 Indian Hills 437-C,664
95 York 437-C,591
96 Vaquero 437-A,1
96 Vaquero 437-C,446
97 York Outer 437-C,74
99 Verbena 437-A,112
A/001 Parsons 1W1P,565
A/002 Parsons 1W2P,301
A/003 Parsons 1W3P,329
A001.1,1648
A002.1,1033
A003.1,1034
A003.2,290
A006.1,239
A007.1,292
A1.1 Alta - 313-3,91
A1.1 Alta 313-3 - FD5,33
A1.2 Alta - 369,9
A1.2 Alta 369 - FD5,17
A1.3 Alta - 423-3,27
A2.1 Garden - 423-3,184
A2.2 Garden - 440-1,15
A2.3 Garden - 460,3
A3.1 Emma - 423-3,6
A3.2 Emma - 460,378
A4.1 Highland - 373,4
A4.1 Highland - 373 - FD1,87
A4.2 Highland - 411-3 - FD1,18
A4.3 Highland - 460,102
A4.3 Highland - 460 - FD1,57
A5.1 Walton - 373 - FD1,147
A5.2 Walton - 398-2,15
A5.2 Walton - 398-2 - FD1,7
A5.3 Walton - 398-1,10
A5.3 Walton - 398-1 - FD1,44
A6.1 Burrton - 369,136
A7.1 Halstead - 440-1,213
A7.1 Halstead - 440-1 LAR,31
A8.1 Macon - 373,7
A8.2 Macon - 440-1,217
A8.3 Macon - 460,52
A8E.1 Macon East 72 - 373,56
A8E.2 Macon East 72 - 440-1,2
A8E.3 Macon East 72 - 460,3
A9.1 Newton - 373 Part A,4
A9.2 Newton - 373 Part B,202
A9C.3 Newton 72 - 373 Part C,7
A9C.4 Newton 72 - 373 Part D,58
A9C.5 Newton 72 - 373 Part E,2
A9N.1 Newton 74 - 373 Part A,3
A9N.2 Newton 74 - 373 Part B,36
AB City USD435-1 Prc 1,15
AB City USD435-1 Prc3,499
AB City USD435-1 Prc4,521
AB City USD435-1 Prc5,751
AB City USD435-2 Prc 1,745
AB City USD435-2 Prc2,914
AB City USD435-3 Prc2,241
AB City USD435-3 Prc3,208
AB City USD435-3 Prc4,385
AB City USD435-3 Prc5,336
Abbyville USD 310,53
AC 001E,202
AC 001N,96
AC 001W,117
AC 002,561
AC1A.1,262
AC1AA.1,1
AC1AB.1,25
AC1B.1,324
AC1C.1,489
AC1D.1,354
AC2A.1,574
AC2AX,2
AC2B1.1,304
AC2B2.1,125
AC2C.1,88
AC2D.1,116
AC3A.1,160
AC3B.1,250
AC3C.1,212
AC4A.1,478
AC4B.1,984
AC4C.1,451
AC4D.1,884
Adams Twp - USD 113,16
Adams Twp - USD 115,122
Adell/1/213,2
Adell/1/412,8
Adria-USD 321 1-4 HOSPITAL,96
Adrian-USD 322 6 HOSPITAL,2
Adrian - USD 321 1-4,24
Aetna Twp (Usd 255),6
Afton in 265 & LW Imp Dist,182
Afton in USD 264,1
Afton in USD 265,521
Afton in USD 267-3,492
Afton in USD 268,1
Agency 421 MD 2-4,2
Agency 421 MD 3-4,8
Agency 456 MD 147,5
Agency 456 MD 257,23
Agency 456 MD 367,76
Agenda City EC - 109 2/5 C1,37
Agra City 110/1/FD3A,186
AH,32
AL / SP 339,6
AL / SP 342-1,237
AL / SP 449-2,174
AL / SP 464-2,269
AL.1 Allison Township (211NT),5
AL.2 Allison Township (412SD),18
Alamota Twp,38
Albano/350 Mem 3-6/H1/C3,14
Albano/351 Mem 2-3-6/H2/C3,5
Albano/438/H1/C3,10
Albert City,125
Albion - 108 C1 F3,5
Albion - 109 2/5 C1 F3,40
Albion Twp,34
Albion USD 311,138
Alexander-Belle Prairie Twsp.,40
Alexander City,35
Allen Township USD 331 Pos. 5,95
Allen TWP 273 2-5,15
Allen TWP 333,4
Allodium Twp/USD 211/2-5,17
Allodium Twp/USD 211/3-6,2
Allodium Twp/USD 281,12
Alma City 329-2,226
Alma City 329-4,65
Alma City 329-5,321
Alma Twp 329-2,84
Alma Twp 329-4,155
Alma Twp 329-5,61
Alta Vista 417,287
"Alton City/392, 3",79
Andover W1 385-1 99 CM 1,3670
Andover W1 385-2 99 CM 1,2252
Andover W2 385-3 99 CM 1,3410
Andover W3 385-3 77 CM 5,172
Andover W3 385-3 77 CM 5 A,940
Andover W3 385-3 77 CM 5 Exc C,167
Andover W3 385-3 88 CM 5,820
Andover W4 385-3 77 CM 5,286
Anthony / WD1/H832/SD361,705
Anthony / WD2/H832/SD361,309
Anthony / WD3/H832/SD361,171
Anthony / WD4/H832/SD361,244
Anthony Lake / WD2/H832/SD361,45
Anthony PowerPl/WD3/832/361,2
App/C3/H1/459,3
App/C3/H2/219,115
App/C3/H3/220,2
Appanoose Twp/287/1-4,220
Arcade Twp 110/1/FD1,3
Arcade Twp 110/1/FD3A,16
Arcade Twp 325/1/FD1,17
Arcade Twp 325/2/FD1,26
Arcadia City,226
Arion Twp/333/MD3/CC2,60
Arion Twp/334/MD2/CC2,17
Arlington City USD 310,283
Arlington Twp USD 310,76
Arvonia 243 MD 147,52
Arvonia 243 MD 257,9
Arvonia 251 MD__ RF1,32
Arvonia 420 MD 147,3
Ash Creek (112/5),1
Ash Creek (327/3),43
Ash Valley Twp / 495 / 3-6,36
Ash Valley Twp / 496 / 246,1
Asherville Township,77
Ashland Twp-1,117
Ashland Twp-2,14
AT,13
AT.1 Altory Township,17
Athens TWP 273 1-4,45
Athol City,29
Attica / USD 511/H22,369
Attica 1 in USD 265,24
Attica 12 in USD 265,64
Attica 13 in USD 265,4
Attica 15 in USD 265,10
Attica 16 in USD 265,2
Attica 2,112
Attica 22 in USD 265,151
Attica 3 in 267-2 & SM Imp D,34
Attica 3 in USD 265,237
Attica 3 in USD 267-1,55
Attica 3 in USD 267-2,424
Attica 3 in USD 267-3,32
Attica 5 in USD 265,50
Attica 5 in USD 266-1,31
Attica 5 in USD 266-3,47
Attica 5 in USD 267-2,179
Attica 6,107
Attica 7,7
Attica 8,38
Attica 8 in RR Imp Dist,59
Augusta Twp 205 - 32,72
Augusta Twp 205 14,23
Augusta Twp 32 375-6 B,3
Augusta Twp 32 402 A,11
Augusta Twp 375-6 - 32,6
Augusta Twp 375-6 14,228
Augusta Twp 402 - 32,649
Augusta Twp 402 14,36
Augusta W1,1699
Augusta W2,1230
Augusta W3,1846
Augusta W4,1651
Augustine Twp. #467,17
Aurora City/333/MD3/CC1,35
Aurora Twp/333/MD3/CC1,38
Aurora Twp/334/MD1/CC1,11
"AV Twp Comm Dist 1, 1-4",31
"AV Twp Comm Dist 1, 3-6",16
"Avon Twp, 244/3",24
"Avon Twp, 245/1",39
"Avon Twp, 245/2",66
B/004 Parsons 2W1P,221
B/005 Parsons 2W2P,401
B/006 Parsons 2W3P,620
B001.1,1144
B002.1,1
B005.1,7
B006.2,2
B008.1,5
B009.1,3
B1.1 Pleasant - 206,104
B1.1 Pleasant - 206 - FD1,73
B1.2 Pleasant - 373,56
B1.2 Pleasant - 373 - FD1,128
B2.1 Lake - 312-3 - FD5,3
B2.2 Lake - 369 - FD5,54
B2.3 Lake - 369 - FD5mh,52
B2.4 Lake - 440-3 - FD5,2
B3.1 Lakin - 439-3,25
B3.2 Lakin - 440-3,129
B3.2 Lakin - 440-3 LAR,1
B3.3 Lakin - 440-1,35
B3.3 Lakin - 440-1 LAR,2
B4.2 Sedgwick - 439-3,85
B4.3 Sedgwick - 440-3,28
B4.4 Sedgwick - 440-1,21
B4E.1 Sedgwick East-72 - 373,4
B4E.2 Sedgwick East-72 - 439-3,76
B4E.3 Sedgwick East-72 - 440-3,12
B4E.4 Sedgwick East-72 - 440-1,7
B5.1 Darlington - 206,28
B5.2 Darlington - 262-2,3
B5.3 Darlington - 373,268
B5.4 Darlington - 439-3,40
B5N.3 Darlington North - 373,87
B6.1 Richland - 206,269
B6.2 Richland - 373,27
BA.1 Bassettville Township,13
Bach TWP 389 Mem 3,155
Bachelor TWP 389 Mem 5,9
Bachelor TWP 390,10
Baker (293) CC1,35
Baker (293) CC2,146
Baker (293) Quinter,655
Baker 247 14,61
Baker 250,735
Bala Twp-1,201
Bala Twp-3 Leonardville City,274
Bald USD 113-b,15
Bald USD 364,43
Banner,106
Banner - USD 336,66
Banner - USD 336.,201
Banner 473-3,32
Banner 481-2,59
Banner Township,52
"Banner Twsp. (395, 5)",8
"Banner Twsp. (403, 1-4)",53
Barclay 251 MD 147_RF1,18
Barclay 420 MD 147,137
Barnard-Salt Creek,8
Barnard-Scott,44
"Barnes City, 223.3",86
"Barnes Township, 223.3",8
"Barnes Township, 223.4",22
"Barnes Township, 498.3-6",8
Barrett Twp-USD 314,59
Barrett Twp-USD 315,19
Bassett City 257,22
Battle Creek 298,18
Battle Creek 299 02,3
Battle Hill - USD 400,10
Battle Hill - USD 419,75
Bazine City H2/106/1,180
Bazine Twp H1/106/1,19
Bazine Twp H1/395/1,1
Bazine Twp H2/106/1,67
BC No/ F 458-1,3272
BC So/F  458-2,2615
BE.1 Beaver Township,48
Bear Creek T/S,23
Beaver - 333 C2 F1CR,1
Beaver - 426 2 C2 F12,36
Beaver - 426 2 C2 F1CR,24
Beaver 298,43
Beaver Township,34
Beaver Twp,155
Beaver Twp 326/6/FD2,35
Beaver Twp 326/6/FD4,2
Beaver Twp REC,61
Beaver/358/3-6,9
Beaver/465,75
Beaver/470,53
Bel Aire 1,2262
Bel Aire 2,1815
Bel Aire 3 in 259-1,2631
Bel Aire 3 in 375-1,363
Bel Aire 4,4
Bell USD 310,42
Bell USD 311,2
Bell USD 331 1-4,1
Belleville-Chautauqua,106
Belleville-Chautauqua City,59
Belleville-Peru,112
Belleville-Peru City,76
Belleville -109 1/4 C3 F7,74
Belleville -109 2/5 C3 F7,90
Belmont Twp 325/3/FD1,16
Belmont Twp 325/3/FD4,2
Belmont Twp 326/6/FD4,14
Belmont Twp USD 331 Pos. 4,26
Belmont Twp USD 332 Pos. 4,14
Beloit 1-4,983
Beloit 2-5,440
Beloit 2-5 -2,322
Beloit 3-6,705
Beloit 3-6 - 3,6
"Beloit Township/1st Comm, 1-4",2
"Beloit Township/1st Comm, 2-5",19
"Beloit Township/1st Comm, 3-6",52
"Beloit Township/2nd Comm, 1-4",47
"Beloit Township/2nd Comm, 3-6",35
Belpre City / USD 351,50
Belpre Twp / USD 351,37
Belpre Twp / USD 502,28
Belv A Twp CD1/422,3
Belv Twp CD1/474,24
Belvue City   320.5,136
Belvue Twp 320.5,108
Belvue Twp 321 1.4,19
Belvue Twp 321 3.6,6
Benkelman Twp,32
Bennett Twp USD 331 Pos. 5,32
Bennett Twp USD 331 Pos. 6,125
Bennington City,392
Bennington Twp 239,2
Bennington Twp 240/2-5,430
Bennington Twp 240/3-6,41
Benton 338,11
Benton 339,5
Benton 339 H63,37
Benton 377,161
Benton 377 H63,124
Benton City 75 375-2,661
Benton City 85 375-2,94
Benton Twp 75 375-4,494
Benton Twp 75 375-6,65
Benton Twp 75 375 -2,156
Benton Twp 75 385-2,174
Benton Twp 85 375-2,287
Benton Twp 85 385-2,7
Bern City,126
Berwick Twp - USD 113,283
"Bethany Twp/272, 1-4",14
"Bethany Twp/392, 3",42
Beulah 247 25,65
Beulah 247 25b,70
Beulah 247 36,6
Beulah 248 36,74
Beverly,72
Big Bend - 109 1/4 C2 F1,6
Big Bend - 109 1/4 C2 F2,31
Big Bend - 109 1/4 C2 F9,11
"Big Bow Twp, CC 3,  USD 452",141
Big Creek (101/3),179
Big Creek (413),205
Big Timber 489,1
Big Timber Twsp.,38
Big USD 380,18
Big USD 384,2
Big USD 498,4
Bird City Twp/15,93
Bird City Twp/26,81
Bison City,133
Black Wolf (327/3),77
Blaine Township,33
Blaine Twp 239/2-5,54
Blaine Twp 239/3-6,41
Blaine USD 397,32
Blaine USD 410,6
Blaine USD 481,4
Blakely - USD 473,8
Blakely - USD 475,68
Blakely - USD 481,13
Blm/3/316,21
Blm/3/412,8
Bloom Twp/219/mhd,61
"Bloom Twp/272, 3-6",52
"Bloom Twp/392, 3",1
Bloomfield Township,64
Bloomington Twp 205,255
Bloomington Twp 396,27
Bloomington Twp 402,109
Blue Hill Township/273,6
Blue Hill Township/299,18
Blue Mound City  100001.1,178
Blue Mound Twp Bm00001.1,52
Blue Mound Twp Bm00001.2,119
Blue Twp H51 323.4,29
Blue Twp H51 383.7,3257
Blue Twp H61 323.3,59
Blue Twp H61 323.4,17
Blue Twp H61 378 3.6,148
Blue Twp H61 383.7,409
Blue Valley 384.2,48
Blue Valley 384.3,70
Bluff / USD 361/H832,37
Bogue City/USD 281,108
Bonaville - USD 306,4
Bonaville - USD 400,57
Bow Creek Twp 110/1/FD3B,15
Bow Creek Twp 325/1/FD3B,11
BOW/1/412,26
BR City USD 364,4
BR City USD 498.2,67
BR City USD 498/B.1,439
BR City USD 498/B.2,175
BR USD 498,63
Br. Grove Twp,32
"Brantford Township, 109.2-5",6
"Brantford Township, 223.1",2
"Brantford Township, 224.3",56
Brazilton,57
Brewster City-USD 314,210
Bronson City,199
Brownscreek TWP 273 1-4,43
Bruno Twp N 375-6 77 -1,152
Bruno Twp N 385-2 - 77 - 1,32
Bruno Twp N 385-2 - 99 - 1,270
Bruno Twp N 385-3 - 99 - 1,27
Bruno Twp N 385-3 77 - 1,460
Bruno Twp N 402 77 - 1,280
Bruno Twp N 402 77 - 1 B,94
Bruno Twp N 402 77 - 1 C,46
Bruno Twp S 385-3 77 CM 5,195
Bruno Twp S 385-3 88 CM 5,5
Bruno Twp S 402 77 CM 5,235
Bryant Twp/USD 208,3
Bryant Twp/USD 281,51
Bryant Twp/USD 412,3
BS01-01.204,1236
BS02-01.204,1067
BS03-01.204,1299
BS04-01.204,1628
BSPG City 458-2,5
BT / F 458-1,825
BT / F 458-2,332
BT / F 469,381
Buckeye 1-435-3,11
Buckeye 1-473-1,26
Buckeye 435-1,49
Buckeye 435-3,191
Buckeye 473-1,62
Buckeye Twp 240,67
Buckeye Twp 393,9
Bucklin City/459/bhd/bcd,487
Bucklin Twp/381/1-4/shd,5
Bucklin Twp/459/bhd,2
Bucklin Twp/459/bhd/bcd,54
Buffalo Twp,308
Buffalo TWP 107-2,50
Buffalo Twp/333/MD3/CC2,70
Buhler USD 313 3-6,928
Bulingame SO 454 MD 367 WS,40
Burdett City,169
"Burl City, Wd 1, USD 244/1",53
"Burl City, Wd 1, USD 244/2",283
"Burl City, Wd 1, USD 244/5",294
"Burl City, Wd 2, CC Hts, 244/6",75
"Burl City, Wd 2, Excl, 244/6",7
"Burl City, Wd 2, USD 244/2",38
"Burl City, Wd 2, USD 244/3",225
"Burl City, Wd 2, USD 244/5",140
"Burl City, Wd 2, USD 244/6",86
"Burl City, Wd 3, USD 244/3",104
"Burl City, Wd 3, USD 244/4",420
"Burl City, Wd 3, USD 244/6",81
"Burl Twp, 244/1",23
"Burl Twp, 244/2",9
"Burl Twp, 244/3",42
"Burl Twp, 244/4",92
"Burl Twp, 244/5",38
"Burl Twp, 244/6",113
Burlingame NO 330 MD 257,96
Burlingame NO 330 MD 257 WS,35
Burlingame NO 434 MD 257,50
Burlingame NO 437 MD 257,45
Burlingame NO 454 MD 147,107
Burlingame NO 454 MD 147 WS,184
Burlingame SO 454 MD 257,15
Burlingame SO 454 MD 257 WS,23
Burlingame SO 454 MD 367,44
Burns,139
Burr Oak,116
Burr Oak City 107-2,113
Burr Oak TWP 107-2,50
Byers USD 438  Comm 2,26
Byron/350 Mem 1-4/H3/C2,30
Byron/355/H3/C2,13
"C. City Comm Dist 1, 1-4",6
"C. City Comm Dist 1, 2-5",100
"C. City Comm Dist 2, 1-4",75
"C. City Comm Dist 2, 2-5",279
"C. City Comm Dist 2, 3-6",1
C/007 Parsons 3W1P,309
C/008 Parsons 3W2P/503,449
C/008 Parsons 3W2P/506,191
C/009 Parsons 3W3P/503,371
C/009 Parsons 3W3P/506,60
C/010 Parsons 3W4P/503,643
C/010 Parsons 3W4P/506,84
C001.1,688
C001.2,1607
C002.2,11
C003.1,1090
C003.2,318
C004.1,1312
C006.1,2312
C007.1,34
C008.1,745
C009.1,2275
C010.1,1408
C013.1,1443
C014.1,1029
C017.1,3
C019.1,411
C020.1,833
C022.1,115
C022.2,4
C023.1,2
CA - NC City H71 (393-25),88
CA H71 (240-36),24
CA H71 (305),140
CA H71 (393-25),77
Calhoun Twp/25/297,28
Calhoun Twp/26/103,7
Calvin TWP 107-2,42
Caney City - Ward 1 Prec 1,290
Caney City - Ward 1 Prec 2,2
Caney City - Ward 2 Prec 1,276
Caney City - Ward 3 Prec 1,330
Caney City - Ward 3 Prec 2,1
Caney City - Ward 4 Prec 1,349
Caney City - Wd 1 Prc 2 EA H12,2
Caney City W3 Pc 2 ExA,6
Caney City W4 Pc 2 Ec A,1
Caney Twp - Havana City,72
Caney Twp - Havana Prec,373
Caney Twp - Tyro City,88
Caney Twp - Tyro Prec,429
Caneyville-USD 282,13
Caneyville-USD 285,39
Caneyville-USD 286-Member #1,6
Canren (327/1),52
Canton C - USD 419,409
Canton T-  419 (1-4),34
Canton T-  419 (3-6),108
Canton Twp USD 331 Pos. 6,68
Canton Twp USD 361,5
Canville H2 (413),145
Canville Part A H7 (101/1),5
Canville Part A H7 (413),263
Canville Part B H7 (413),5
Capaldo 246 25,14
Capaldo 246 25 HD,24
Capaldo 248 14,190
Capaldo 249,127
Capaldo 249 HD,40
Capioma Twp - USD 113,115
Carlton City USD473-3,35
Carlyle Twp 257,226
Carlyle Twp 479,12
Carneiro (307/1),17
Carneiro (327/3),30
Carr Creek Township/2-5,5
Carr Creek Township/3-6,12
Cassoday City 492-1,75
Castle - USD 444,51
Castleton USD 311,178
Castleton USD 312 1-4,60
Catlin,43
Catlin USD408/Hospital Dist,27
Catlin/Hospital Dist,61
Catlin/Peabody City East,2
Catlin/Peabody City West,5
Cawker City,331
Cawker Township,38
CC.2 Clayton City (211NT),2
CC/225/F,40
CC/225/M,8
CC/226/M,12
CE.1 Center Township,40
Cedar - USD 336,92
Cedar - USD 336.,100
Cedar - USD 337 1-4,161
Cedar - USD 337 3-6,406
Cedar City,22
Cedar Township,62
Cedar/285,14
Cedar/471/3-6,10
Cedron 299 01,1
Cedron 299 02,25
Cen1/C1/H3/220/City,408
Cen2/C2/H3/220/City,234
Cen2/C2/H3/220/Rural,77
Center-USD 282,22
Center-USD 285,2
Center-USD 286-Member #1,28
Center 1,36
Center 2,256
Center 339,50
Center 377,395
Center 473-1,151
Center 473-3,135
Center I-Smith Center City,452
Center II-Smith Center City,513
Center III-Smith Center City,263
Center III Township,50
Center IV Township,83
Center Township,21
Center Twp,52
Center Twp - USD 115,77
Center Twp - USD 380,58
Center Twp (H) 320.5,21
Center Twp (H) 322.6,21
Center TWP 107-1,93
Center Twp 239,65
Center Twp 320.5,32
"Center Twp USD 111 1,3,5,7",8
"Center Twp USD 111 2,4,6,7",5
"Center Twp USD 114 1,3,5,7",2
Center Twp USD 429 1-7,491
Center Twp/366 ALG /1,29
Center Twp/366 ALG /3,149
Center Twp/366 ALG/1,159
Center Twp/366 ALG/3,119
Center Twp/387/6 7/ 1,1
Center Twsp.,60
Center USD 310,5
Center USD 312 2-5,170
Center USD 364,72
Center USD 380,35
Centerville (101/1),231
Centerville (101/2),77
Centerville Twp Ce00002.1,159
Centerville Twp Ce00002.2,160
Centerville Twp Ce00002.3,41
Centralia-Home,273
Centralia-Illinois,45
Centre USD 397-6,4
"Centre USD 408-1,4",10
"Centre USD 408-1,4/CVD",9
"Centre USD 408-2,5",93
"Centre USD 408-2,5/CVD",10
"Centre USD 408-3,6",44
"Centre USD 408-3,6/CVD",3
"Centre USD 408-3,6/Imp#2",220
CF USD 322,2
CF USD 380,15
CF USD 380.2,17
"CG-Ward 1 - 417, Bd 1",436
"CG-Ward 2 - 417, Bd 1",386
"CG-Ward 3 - 417, Bd 1",645
CH USD 498,100
Chalk 329-4,2
Chalk 330-3 & 6,12
Chalk 417,21
Chanute  P1 Ward 3 (413),1306
Chanute  P2 Ward 2 (413),669
Chanute  P3 Ward 3 H2 (413),201
Chanute P1 Ward 2 (413),629
Chanute P1 Ward 3 EX (413),1
Chanute P1 Ward 4 (413),746
Chanute P2 Ward 3 (413),553
Chanute P2 Ward 4 A H2 (413),8
Chanute P2 Ward 4 B H2 (413),1
Chanute P2 Ward 4 H7 (413),493
Chanute P3 Ward 3 EX (413),4
Chanute P3 Ward 3 H7 (413),931
Chanute P3 Ward 4  H2 (413),48
Chanute P3 Ward 4 EX C (413),5
Chanute P3 Ward 4 H7 (413),444
Chanute Ward 1 (413),214
Chapman City 473-2,984
Chapman Twp 239,13
Chapman Twp 334,16
Chapman Twp 379,7
"Char Twp, 223.4, Hanover Hosp",22
"Char Twp, 223.6, Hanover Hosp",5
"Charleston Township, 108.2-5",13
"Charleston Township, 223.4",5
"Charleston Township, 223.6",4
Cheever 435-3,4
Cheever 473-1,104
Chelsea Twp 389,2
Chelsea Twp 490,39
Chelsea Twp 492-1,137
Chelsea Twp 492-2,26
Cherokee,382
Cherokee-Sheridan 247 25,152
Cherokee-Sheridan 247 25 HD,79
Cherokee-Sheridan 247 36,11
Cherokee Twp- DD2 CC3,39
Cherokee Twp - CC3,148
Cherokee Twp - DD0,79
Cherokee Twp - DD2,15
Cherokee Twp - DD3,3
Cherry Twp - USD447,378
Cherry Twp - USD461,10
Cherryvale City - Ward 1,744
Cherryvale City - Ward 2,568
Chetopa H13 (101/1),1
Chetopa H13 (447),143
Chetopa H2 (101/1),1
Chetopa H9 (101/1),113
Chetopa H9 (413),5
Chetopa H9 (447),30
Cheyenne Twp,83
Cheyenne Twp / IM,111
Cheyenne Twp REC,120
Chicopee 247 14,396
Chicopee 250,30
Chikaskia 331 Pos. 6 Harp Hosp,5
Chikaskia Twp USD 331 Pos. 6,9
Chikaskia Twp USD 332 Pos. 6,13
Cimarron City E USD 102,1099
Cimarron City NW USD 102,276
Cimarron City SW USD 102,97
Cimarron Twp E USD 102,143
Cimarron Twp NW USD 102,21
Cimarron Twp NW USD 477,6
Cimarron Twp SW USD 102,88
Cimarron Twp SW USD 477,3
Cimarron Twp USD 102,11
Circleville City - USD 335 3,104
City of B'Game South MD257 WS,127
City of B'Game South MD367 WS,366
City of Bird City,314
City of Burlingame North WS,199
City of Carbondale North,504
City of Carbondale South,505
City of Lyndon North 1-4,600
City of Lyndon North 2-4,7
City of Lyndon South 1-4,132
City of Lyndon South 2-4,95
City of Melvern,295
City of Olivet,55
City of Overbrook,747
City of Quenemo,257
City of Scranton,477
Claflin City REC,468
Clarence Twp 428,43
Clarence Twp 495,51
Clark USD 397-6,62
Clark USD 397-6/Imp#3,11
"Clark USD 408-1,4",18
"Clark USD 410,1-4",3
Clay North En USD 313 2-5,3
Clay North USD 313 1-4,249
Clay North USD 313 2-5,405
Clay North USD 313 3-6,103
Clay South H102-1 USD 313 2-5,136
Clay South H104 USD 313 2-5,319
Clay South H104 USD 313 3-6,152
Clay South H114 USD 312 3-6,138
Clay South H114 USD 313 2-5,67
Clay South H114 USD 313 3-6,7
Clay South USD 308 H102A,1
Clay South USD 312-3-6 H102A,5
Clay Twp 205,20
Clay Twp 396,19
Clay Twp 462,19
Clear Ck Twp (H) 322.5,23
Clear Ck Twp (H) 323.6,76
Clear Creek - USD 113,11
Clear Creek - USD 115,67
Clear Creek (327/3),80
Clear Creek USD  397-6,63
Clear Creek USD 397-6/Imp #3,28
"Clear Creek USD 408-2,5",7
Clear Creek USD397-5,113
Cleve USD 380,60
Cleveland Run Twp/14,30
Cleveland Run Twp/25,11
Cleveland Twp,7
Cleveland Twp REC,27
Cleveland/350 Mem 1-4/H1/C2,45
Cleveland/351/Mem 1-4-5/H1/C2,2
Clifford Twp 206,70
Clifford Twp 398,57
"Clifton City, 224.1",25
"Clifton City, 224.2",164
"Clifton Township, 224.3",57
"Clifton Township, 224.6",13
Climax City,48
Clr Crk/351 Mem 2-3-6/H2/C3,23
Clyde City/224/MD4/CC1,195
Clyde City/224/MD5/CC1,249
Clyde City/224/MD6/CC1,29
Cntr 1 CD2/422,250
Cntr 1 Twp CD2/300,6
Cntr 1 Twp CD2/422,147
Cntr 1A Twp CD3/422,49
Cntr 2 CD2/422,116
Cntr 3 CD3/422,153
Cntrp N Twp/287/1-4,362
Cntrp N Twp/348/3-6,13
Cntrp S Twp/287/1-4,154
Cntrp S Twp/287/2-5,219
Cntrp S Twp/287/2-5/DD,21
Cntrp S Twp/290,4
"CO Twp Comm Dist 1, 1-4",86
"CO Twp Comm Dist 1, 2-5",8
"CO Twp Comm Dist 1, 3-6",14
"CO Twp Comm Dist 2, 1-4",23
"CO Twp Comm Dist 2, 3-6",14
CO.1 Cook Township (294),18
CO.2 Cook Township (316TH),1
Coats-10 USD 438  Comm 3,61
Coffeyville W1 Pc 1 Ex 2,7
Cofv City - Prec 1,88
Cofv City - Prec 1 - DD1,17
Cofv City - Prec 10,376
Cofv City - Prec 11,682
Cofv City - Prec 12,955
Cofv City - Prec 13,686
Cofv City - Prec 2,210
Cofv City - Prec 3,335
Cofv City - Prec 4,356
Cofv City - Prec 5,459
Cofv City - Prec 6,187
Cofv City - Prec 7,304
Cofv City - Prec 8,309
Cofv City - Prec 9,72
